County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Choctaw County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Cimarron County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Cleveland County,28700,32800,36900,40950,44250,47550,50800,54100,17200,19650,23030,27750,32470,37190,41910,46630,45850,52400,58950,65500,70750,76000,81250,86500
Coal County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Comanche County,23550,26900,30250,33600,36300,39000,41700,44400,14150,18310,23030,27750,32470,37190,41700,44400,37650,43000,48400,53750,58050,62350,66650,70950
Cotton County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Craig County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Creek County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Custer County,23800,27200,30600,34000,36750,39450,42200,44900,14300,18310,23030,27750,32470,37190,41910,44900,38100,43550,49000,54400,58800,63150,67500,71850
Delaware County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Dewey County,25450,29100,32750,36350,39300,42200,45100,48000,15300,18310,23030,27750,32470,37190,41910,46630,40750,46550,52350,58150,62850,67500,72150,76800
Ellis County,26000,29700,33400,37100,40100,43050,46050,49000,15600,18310,23030,27750,32470,37190,41910,46630,41550,47500,53450,59350,64100,68850,73600,78350
Garfield County,26050,29750,33450,37150,40150,43100,46100,49050,15650,18310,23030,27750,32470,37190,41910,46630,41650,47600,53550,59450,64250,69000,73750,78500
Garvin County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Grady County,28350,32400,36450,40500,43750,47000,50250,53500,17050,19450,23030,27750,32470,37190,41910,46630,45400,51850,58350,64800,70000,75200,80400,85550
Grant County,27350,31250,35150,39050,42200,45300,48450,51550,16450,18800,23030,27750,32470,37190,41910,46630,43750,50000,56250,62500,67500,72500,77500,82500
Greer County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Harmon County,23250,26550,29850,33150,35850,38500,41150,43800,13950,18310,23030,27750,32470,37190,41150,43800,37150,42450,47750,53050,57300,61550,65800,70050
Harper County,26200,29950,33700,37400,40400,43400,46400,49400,15750,18310,23030,27750,32470,37190,41910,46630,41900,47900,53900,59850,64650,69450,74250,79050
Haskell County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Hughes County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Jackson County,23250,26550,29850,33150,35850,38500,41150,43800,13950,18310,23030,27750,32470,37190,41150,43800,37150,42450,47750,53050,57300,61550,65800,70050
Jefferson County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Johnston County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Kay County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Kingfisher County,26050,29800,33500,37200,40200,43200,46150,49150,15650,18310,23030,27750,32470,37190,41910,46630,41650,47600,53550,59500,64300,69050,73800,78550
Kiowa County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Latimer County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Le Flore County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Lincoln County,24750,28300,31850,35350,38200,41050,43850,46700,14850,18310,23030,27750,32470,37190,41910,46630,39600,45250,50900,56550,61100,65600,70150,74650
Logan County,28700,32800,36900,40950,44250,47550,50800,54100,17200,19650,23030,27750,32470,37190,41910,46630,45850,52400,58950,65500,70750,76000,81250,86500
Love County,23800,27200,30600,34000,36750,39450,42200,44900,14300,18310,23030,27750,32470,37190,41910,44900,38100,43550,49000,54400,58800,63150,67500,71850
McClain County,28700,32800,36900,40950,44250,47550,50800,54100,17200,19650,23030,27750,32470,37190,41910,46630,45850,52400,58950,65500,70750,76000,81250,86500
McCurtain County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
McIntosh County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Major County,24500,28000,31500,35000,37800,40600,43400,46200,14700,18310,23030,27750,32470,37190,41910,46200,39200,44800,50400,56000,60500,65000,69450,73950
Marshall County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Mayes County,23350,26650,30000,33300,36000,38650,41300,44000,14000,18310,23030,27750,32470,37190,41300,44000,37350,42650,48000,53300,57600,61850,66100,70400
Murray County,24250,27700,31150,34600,37400,40150,42950,45700,14550,18310,23030,27750,32470,37190,41910,45700,38750,44300,49850,55350,59800,64250,68650,73100
Muskogee County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Noble County,26050,29750,33450,37150,40150,43100,46100,49050,15650,18310,23030,27750,32470,37190,41910,46630,41650,47600,53550,59450,64250,69000,73750,78500
Nowata County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Okfuskee County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Oklahoma County,28700,32800,36900,40950,44250,47550,50800,54100,17200,19650,23030,27750,32470,37190,41910,46630,45850,52400,58950,65500,70750,76000,81250,86500
Okmulgee County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Osage County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Ottawa County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Pawnee County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Payne County,22950,26200,29500,32750,35400,38000,40650,43250,13800,18310,23030,27750,32470,37190,40650,43250,36700,41950,47200,52400,56600,60800,65000,69200
Pittsburg County,23400,26750,30100,33400,36100,38750,41450,44100,14050,18310,23030,27750,32470,37190,41450,44100,37450,42800,48150,53450,57750,62050,66300,70600
Pontotoc County,24700,28200,31750,35250,38100,40900,43750,46550,14850,18310,23030,27750,32470,37190,41910,46550,39500,45150,50800,56400,60950,65450,69950,74450
Pottawatomie County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Pushmataha County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Roger Mills County,24050,27500,30950,34350,37100,39850,42600,45350,14450,18310,23030,27750,32470,37190,41910,45350,38500,44000,49500,54950,59350,63750,68150,72550
Rogers County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Seminole County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Sequoyah County,21250,24300,27350,30350,32800,35250,37650,40100,13590,18310,23030,27750,32470,35250,37650,40100,34000,38850,43700,48550,52450,56350,60250,64100
Stephens County,23500,26850,30200,33550,36250,38950,41650,44300,14150,18310,23030,27750,32470,37190,41650,44300,37600,43000,48350,53700,58000,62300,66600,70900
Texas County,23500,26850,30200,33550,36250,38950,41650,44300,14150,18310,23030,27750,32470,37190,41650,44300,37600,43000,48350,53700,58000,62300,66600,70900
Tillman County,22650,25900,29150,32350,34950,37550,40150,42750,13600,18310,23030,27750,32470,37190,40150,42750,36250,41400,46600,51750,55900,60050,64200,68350
Tulsa County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Wagoner County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Washington County,26150,29850,33600,37300,40300,43300,46300,49250,15700,18310,23030,27750,32470,37190,41910,46630,41800,47750,53700,59650,64450,69200,74000,78750
Washita County,25350,28950,32550,36150,39050,41950,44850,47750,15200,18310,23030,27750,32470,37190,41910,46630,40500,46300,52100,57850,62500,67150,71750,76400
Woods County,30000,34250,38550,42800,46250,49650,53100,56500,18000,20600,23150,27750,32470,37190,41910,46630,47950,54800,61650,68500,74000,79500,84950,90450
Woodward County,28600,32700,36800,40850,44150,47400,50700,53950,17150,19600,23030,27750,32470,37190,41910,46630,45750,52300,58850,65350,70600,75850,81050,86300
