fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
577,613,807,999,1094,21,McCracken County,65285,KY,0
482,523,674,833,914,21,McCreary County,17750,KY,0
595,641,843,1101,1143,21,McLean County,9360,KY,1
558,575,732,989,993,21,Madison County,88375,KY,0
482,558,674,864,914,21,Magoffin County,12785,KY,0
504,539,704,870,955,21,Marion County,19335,KY,0
572,678,773,956,1048,21,Marshall County,31175,KY,0
487,518,681,842,923,21,Martin County,12175,KY,0
524,568,732,905,1134,21,Mason County,17165,KY,0
593,597,786,1117,1345,21,Meade County,28450,KY,1
482,523,674,911,914,21,Menifee County,6380,KY,0
482,512,674,956,974,21,Mercer County,21380,KY,0
482,547,674,833,914,21,Metcalfe County,9990,KY,0
482,512,674,882,914,21,Monroe County,10645,KY,0
504,613,704,972,1080,21,Montgomery County,27550,KY,0
482,524,674,896,914,21,Morgan County,13280,KY,0
482,512,674,833,914,21,Muhlenberg County,31155,KY,0
518,550,724,1028,1108,21,Nelson County,45130,KY,0
482,512,674,833,1154,21,Nicholas County,7060,KY,0
482,551,674,900,1003,21,Ohio County,24060,KY,0
690,800,960,1279,1468,21,Oldham County,64635,KY,1
482,512,674,849,1040,21,Owen County,10685,KY,0
482,523,674,854,914,21,Owsley County,4495,KY,0
643,742,968,1302,1483,21,Pendleton County,14530,KY,1
482,518,674,865,979,21,Perry County,27330,KY,0
510,582,697,862,1069,21,Pike County,61585,KY,0
590,594,714,932,968,21,Powell County,12350,KY,0
468,536,705,899,956,21,Pulaski County,63975,KY,0
482,512,674,833,914,21,Robertson County,2160,KY,0
482,512,674,922,949,21,Rockcastle County,16815,KY,0
504,603,704,870,1162,21,Rowan County,24390,KY,0
511,514,674,897,1034,21,Russell County,17730,KY,0
632,741,912,1256,1496,21,Scott County,52320,KY,1
641,672,884,1122,1297,21,Shelby County,45830,KY,1
560,594,782,1023,1060,21,Simpson County,17880,KY,0
690,800,960,1279,1468,21,Spencer County,18010,KY,1
540,544,674,904,914,21,Taylor County,25405,KY,0
482,512,674,922,935,21,Todd County,12375,KY,0
634,707,910,1293,1558,21,Trigg County,14285,KY,1
585,684,827,1107,1268,21,Trimble County,8695,KY,0
482,553,674,839,914,21,Union County,14915,KY,0
672,688,845,1063,1365,21,Warren County,123825,KY,1
484,524,676,836,1145,21,Washington County,12000,KY,0
448,524,674,957,1010,21,Wayne County,20690,KY,0
482,525,674,916,1070,21,Webster County,13180,KY,0
482,592,674,856,1034,21,Whitley County,36025,KY,0
482,512,674,866,1154,21,Wolfe County,7250,KY,0
632,741,912,1256,1496,21,Woodford County,25815,KY,1
