County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Jefferson Davis Parish County,22300,25450,28650,31800,34350,36900,39450,42000,13590,18310,23030,27750,32470,36900,39450,42000,35650,40750,45850,50900,55000,59050,63150,67200
Lafayette Parish County,26800,30600,34450,38250,41350,44400,47450,50500,16100,18400,23030,27750,32470,37190,41910,46630,42850,49000,55100,61200,66100,71000,75900,80800
Lafourche Parish County,24300,27800,31250,34700,37500,40300,43050,45850,14600,18310,23030,27750,32470,37190,41910,45850,38850,44400,49950,55500,59950,64400,68850,73300
La Salle Parish County,19900,22750,25600,28400,30700,32950,35250,37500,13590,18310,23030,27750,30700,32950,35250,37500,31850,36400,40950,45450,49100,52750,56400,60000
Lincoln Parish County,21350,24400,27450,30500,32950,35400,37850,40300,13590,18310,23030,27750,32470,35400,37850,40300,34200,39050,43950,48800,52750,56650,60550,64450
Livingston Parish County,31050,35500,39950,44350,47900,51450,55000,58550,18650,21300,23950,27750,32470,37190,41910,46630,49700,56800,63900,70950,76650,82350,88000,93700
Madison Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
Morehouse Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
Natchitoches Parish County,19350,22100,24850,27600,29850,32050,34250,36450,13590,18310,23030,27600,29850,32050,34250,36450,30950,35350,39750,44150,47700,51250,54750,58300
Orleans Parish County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
Ouachita Parish County,20500,23400,26350,29250,31600,33950,36300,38650,13590,18310,23030,27750,31600,33950,36300,38650,32800,37450,42150,46800,50550,54300,58050,61800
Plaquemines Parish County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
Pointe Coupee Parish County,31050,35500,39950,44350,47900,51450,55000,58550,18650,21300,23950,27750,32470,37190,41910,46630,49700,56800,63900,70950,76650,82350,88000,93700
Rapides Parish County,22350,25550,28750,31900,34500,37050,39600,42150,13590,18310,23030,27750,32470,37050,39600,42150,35750,40850,45950,51050,55150,59250,63350,67400
Red River Parish County,19850,22650,25500,28300,30600,32850,35100,37400,13590,18310,23030,27750,30600,32850,35100,37400,31750,36250,40800,45300,48950,52550,56200,59800
Richland Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
Sabine Parish County,20300,23200,26100,29000,31350,33650,36000,38300,13590,18310,23030,27750,31350,33650,36000,38300,32500,37150,41800,46400,50150,53850,57550,61250
St. Bernard Parish County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
St. Charles Parish County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
St. Helena Parish County,31050,35500,39950,44350,47900,51450,55000,58550,18650,21300,23950,27750,32470,37190,41910,46630,49700,56800,63900,70950,76650,82350,88000,93700
St. James Parish County,25450,29100,32750,36350,39300,42200,45100,48000,15300,18310,23030,27750,32470,37190,41910,46630,40750,46550,52350,58150,62850,67500,72150,76800
St. John the Baptist Parish County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
St. Landry Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
St. Martin Parish County,26800,30600,34450,38250,41350,44400,47450,50500,16100,18400,23030,27750,32470,37190,41910,46630,42850,49000,55100,61200,66100,71000,75900,80800
St. Mary Parish County,19850,22650,25500,28300,30600,32850,35100,37400,13590,18310,23030,27750,30600,32850,35100,37400,31750,36250,40800,45300,48950,52550,56200,59800
St. Tammany Parish County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
Tangipahoa Parish County,23700,27050,30450,33800,36550,39250,41950,44650,14250,18310,23030,27750,32470,37190,41910,44650,37900,43300,48700,54100,58450,62800,67100,71450
Tensas Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
Terrebonne Parish County,24300,27800,31250,34700,37500,40300,43050,45850,14600,18310,23030,27750,32470,37190,41910,45850,38850,44400,49950,55500,59950,64400,68850,73300
Union Parish County,20500,23400,26350,29250,31600,33950,36300,38650,13590,18310,23030,27750,31600,33950,36300,38650,32800,37450,42150,46800,50550,54300,58050,61800
Vermilion Parish County,24700,28200,31750,35250,38100,40900,43750,46550,14850,18310,23030,27750,32470,37190,41910,46550,39500,45150,50800,56400,60950,65450,69950,74450
Vernon Parish County,23100,26400,29700,33000,35650,38300,40950,43600,13900,18310,23030,27750,32470,37190,40950,43600,37000,42250,47550,52800,57050,61250,65500,69700
Washington Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
Webster Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
West Baton Rouge Parish County,31050,35500,39950,44350,47900,51450,55000,58550,18650,21300,23950,27750,32470,37190,41910,46630,49700,56800,63900,70950,76650,82350,88000,93700
West Carroll Parish County,19600,22400,25200,27950,30200,32450,34700,36900,13590,18310,23030,27750,30200,32450,34700,36900,31300,35800,40250,44700,48300,51900,55450,59050
West Feliciana Parish County,31050,35500,39950,44350,47900,51450,55000,58550,18650,21300,23950,27750,32470,37190,41910,46630,49700,56800,63900,70950,76650,82350,88000,93700
Winn Parish County,18950,21650,24350,27050,29250,31400,33550,35750,13590,18310,23030,27050,29250,31400,33550,35750,30350,34650,39000,43300,46800,50250,53700,57200
