fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
479,616,702,898,1038,51,Lee County,24430,VA,0
1539,1567,1785,2260,2713,51,Loudoun County,374560,VA,1
755,769,876,1223,1499,51,Louisa County,34815,VA,0
479,616,702,993,1202,51,Lunenburg County,12370,VA,0
723,727,957,1183,1450,51,Madison County,13110,VA,1
993,1015,1193,1676,2042,51,Mathews County,8830,VA,1
491,631,719,966,1005,51,Mecklenburg County,30960,VA,0
621,724,910,1125,1346,51,Middlesex County,10710,VA,0
743,801,935,1328,1600,51,Montgomery County,97690,VA,1
1024,1063,1264,1562,1959,51,Nelson County,14865,VA,1
1022,1044,1189,1556,1864,51,New Kent County,20525,VA,1
533,685,780,1095,1160,51,Northampton County,12000,VA,0
588,685,861,1223,1274,51,Northumberland County,12255,VA,0
516,663,755,1056,1162,51,Nottoway County,15535,VA,0
708,713,936,1251,1416,51,Orange County,35265,VA,0
495,621,725,946,1241,51,Page County,23695,VA,0
479,616,702,909,1038,51,Patrick County,17960,VA,0
466,535,702,927,1040,51,Pittsylvania County,61970,VA,0
1022,1044,1189,1556,1864,51,Powhatan County,28365,VA,1
598,665,875,1082,1294,51,Prince Edward County,22905,VA,0
1022,1044,1189,1556,1864,51,Prince George County,37705,VA,1
1539,1567,1785,2260,2713,51,Prince William County,450765,VA,1
590,616,702,980,1202,51,Pulaski County,34330,VA,1
857,862,1047,1395,1586,51,Rappahannock County,7360,VA,1
590,688,864,1068,1278,51,Richmond County,8875,VA,0
617,700,879,1187,1316,51,Roanoke County,93420,VA,1
520,660,762,1030,1033,51,Rockbridge County,22440,VA,0
718,723,951,1246,1628,51,Rockingham County,78655,VA,1
479,534,702,868,952,51,Russell County,27725,VA,0
524,546,702,920,1012,51,Scott County,22290,VA,1
550,635,828,1176,1258,51,Shenandoah County,42855,VA,0
466,588,702,905,1180,51,Smyth County,31300,VA,0
703,718,843,1128,1443,51,Southampton County,18090,VA,1
1539,1567,1785,2260,2713,51,Spotsylvania County,130160,VA,1
1539,1567,1785,2260,2713,51,Stafford County,141160,VA,1
479,559,702,997,1202,51,Surry County,6670,VA,0
1022,1044,1189,1556,1864,51,Sussex County,11595,VA,1
479,540,702,868,1046,51,Tazewell County,42690,VA,0
685,784,1031,1365,1765,51,Warren County,38990,VA,1
524,546,702,920,1012,51,Washington County,54455,VA,1
599,667,877,1246,1487,51,Westmoreland County,17595,VA,0
479,574,702,941,952,51,Wise County,39540,VA,0
486,547,712,880,1219,51,Wythe County,29050,VA,0
993,1015,1193,1676,2042,51,York County,67195,VA,1
1539,1567,1785,2260,2713,51,Alexandria city County,154710,VA,1
524,546,702,920,1012,51,Bristol city County,17075,VA,1
520,660,762,1030,1033,51,Buena Vista city County,6495,VA,0
1024,1063,1264,1562,1959,51,Charlottesville city County,46485,VA,1
993,1015,1193,1676,2042,51,Chesapeake city County,235410,VA,1
1022,1044,1189,1556,1864,51,Colonial Heights city County,17580,VA,1
584,587,739,914,1091,51,Covington city County,5675,VA,0
466,535,702,927,1040,51,Danville city County,41910,VA,0
522,581,764,1032,1036,51,Emporia city County,5495,VA,0
1539,1567,1785,2260,2713,51,Fairfax city County,23580,VA,1
1539,1567,1785,2260,2713,51,Falls Church city County,13845,VA,1
703,718,843,1128,1443,51,Franklin city County,8335,VA,1
1539,1567,1785,2260,2713,51,Fredericksburg city County,28135,VA,1
479,597,702,997,1038,51,Galax city County,6790,VA,0
993,1015,1193,1676,2042,51,Hampton city County,136255,VA,1
718,723,951,1246,1628,51,Harrisonburg city County,53065,VA,1
1022,1044,1189,1556,1864,51,Hopewell city County,22355,VA,1
520,660,762,1030,1033,51,Lexington city County,7115,VA,0
742,743,863,1164,1322,51,Lynchburg city County,79235,VA,1
1539,1567,1785,2260,2713,51,Manassas city County,41380,VA,1
1539,1567,1785,2260,2713,51,Manassas Park city County,16115,VA,1
530,534,702,885,1000,51,Martinsville city County,13255,VA,0
993,1015,1193,1676,2042,51,Newport News city County,180775,VA,1
993,1015,1193,1676,2042,51,Norfolk city County,245750,VA,1
479,574,702,941,952,51,Norton city County,4045,VA,0
1022,1044,1189,1556,1864,51,Petersburg city County,32035,VA,1
993,1015,1193,1676,2042,51,Poquoson city County,12020,VA,1
993,1015,1193,1676,2042,51,Portsmouth city County,95535,VA,1
743,801,935,1328,1600,51,Radford city County,17380,VA,1
1022,1044,1189,1556,1864,51,Richmond city County,220890,VA,1
617,700,879,1187,1316,51,Roanoke city County,99570,VA,1
617,700,879,1187,1316,51,Salem city County,25520,VA,1
729,734,917,1255,1531,51,Staunton city County,24275,VA,1
993,1015,1193,1676,2042,51,Suffolk city County,88055,VA,1
993,1015,1193,1676,2042,51,Virginia Beach city County,450055,VA,1
729,734,917,1255,1531,51,Waynesboro city County,21620,VA,1
993,1015,1193,1676,2042,51,Williamsburg city County,14815,VA,1
868,868,1117,1444,1886,51,Winchester city County,27515,VA,1
