Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,Unnamed: 50,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2019-12-31 00:00:00,County,SD South Dakota,SD Hughes County 46065,9,Project Based Section 8,5,,Hughes County,46065,112,75,93,100,6,28,1.2,110,314,301,15169,12825,3,27,31,12,27,31,-1,66,23,98,74,1,8,57,8,53,31,38,9,34,18,39,3,37,-1,31,2,62,,-1,2,1,3,1,-1,56,52,59,84,12,4,6,12,18,53,,,,,,SD,,,hughes sd,38,62,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hutchinson County 46067,9,Project Based Section 8,5,,Hutchinson County,46067,47,57,33,100,7,30,1.2,41,211,448,10418,8385,10,28,41,14,7,6,-1,82,21,100,82,-1,12,73,12,47,22,34,12,21,15,52,21,18,-1,12,3,82,,-1,-1,3,3,3,-1,35,21,66,100,-1,-1,-1,10,3,90,,,,,,SD,,,hutchinson sd,18,82,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Hyde County 46069,9,Project Based Section 8,5,,Hyde County,46069,12,72,11,100,7,27,1.0,11,234,209,11105,11105,-1,30,50,20,-1,-1,-1,91,21,100,91,-1,-1,73,-1,-1,20,18,-1,9,-1,91,18,0,-1,-1,-1,100,,-1,-1,-1,0,0,-1,131,-1,-1,100,-1,-1,-1,14,11,84,,,,,,SD,,,hyde sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Jackson County 46071,9,Project Based Section 8,5,,Jackson County,46071,30,61,25,100,5,40,1.4,35,263,503,11643,8316,12,24,40,16,8,28,-1,72,23,100,76,12,8,72,16,23,17,14,12,32,8,48,12,44,-1,44,-1,56,,-1,-1,-1,0,0,-1,29,-1,-1,100,-1,-1,-1,21,17,66,,,,,,SD,,,jackson sd,44,56,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Jerauld County 46073,9,Public Housing,2,,Jerauld County,46073,21,71,15,100,6,-1,1.1,16,338,442,22436,21034,-1,7,20,13,60,27,-1,73,45,60,27,-1,-1,67,-1,50,-1,6,-1,-1,13,87,13,0,-1,-1,-1,100,,-1,-1,-1,0,0,-1,61,-1,-1,93,7,-1,7,8,5,84,,,,,,SD,,,jerauld sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Jones County 46075,9,Public Housing,2,,Jones County,46075,32,87,28,100,7,7,1.4,39,306,300,16801,12062,4,4,25,29,38,39,-1,43,34,71,46,-1,18,61,14,24,9,13,14,29,18,39,11,29,-1,4,-1,71,,-1,14,11,25,0,3,74,-1,-1,96,4,-1,-1,11,6,71,,,,,,SD,,,jones sd,29,71,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Kingsbury County 46077,9,Public Housing,2,,Kingsbury County,46077,35,86,30,100,7,23,1.1,33,320,235,19552,17774,-1,10,40,13,37,17,-1,83,39,73,47,-1,3,73,-1,70,20,33,3,10,20,67,7,7,-1,3,-1,93,,-1,3,-1,3,0,1,77,-1,-1,80,20,-1,17,8,2,85,,,,,,SD,,,kingsbury sd,7,93,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Kingsbury County 46077,9,Housing Choice Vouchers,3,,Kingsbury County,46077,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,kingsbury sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lake County 46079,9,Public Housing,2,,Lake County,46079,93,53,49,100,5,12,1.3,62,268,615,12723,10055,6,38,23,13,19,39,-1,57,22,98,71,2,4,41,6,54,70,45,4,49,27,20,-1,16,4,10,-1,84,,-1,2,-1,2,0,-1,75,-1,-1,94,6,-1,-1,19,6,62,,,,,,SD,,,lake sd,16,84,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lake County 46079,9,Housing Choice Vouchers,3,,Lake County,46079,106,68,65,89,6,3,1.9,124,327,329,13416,7033,5,38,25,15,17,23,-1,77,21,100,88,3,26,60,25,43,43,24,3,49,15,32,8,17,6,8,-1,83,,2,2,-1,3,0,-1,66,74,156,69,11,20,3,18,6,64,,,,,,SD,,,lake sd,17,83,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lake County 46079,9,Project Based Section 8,5,,Lake County,46079,69,78,51,94,5,25,1.5,76,278,477,12916,8667,-1,19,31,29,21,16,-1,67,23,100,65,6,14,75,16,54,40,32,4,35,12,49,18,24,2,20,-1,75,,-1,-1,2,2,2,-1,47,25,102,75,22,4,4,18,6,63,,,,,,SD,,,lake sd,25,75,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lawrence County 46081,9,Housing Choice Vouchers,3,,Lawrence County,46081,298,74,226,100,3,15,1.9,434,322,467,13290,6920,4,27,34,18,17,24,1,64,24,96,73,4,35,67,34,45,93,32,2,49,22,27,4,7,1,5,0,93,,-1,0,-1,0,0,7,69,66,137,56,25,19,10,13,7,59,,,,,,SD,,,lawrence sd,7,93,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lawrence County 46081,9,Project Based Section 8,5,,Lawrence County,46081,114,88,101,100,5,19,1.7,175,354,465,15264,8809,9,23,28,11,29,34,-1,65,28,91,62,6,32,69,33,38,31,21,10,41,18,32,3,12,-1,9,-1,87,,-1,3,-1,3,5,-1,53,78,85,54,35,11,9,15,7,60,,,,,,SD,,,lawrence sd,13,87,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lincoln County 46083,9,Public Housing,2,,Lincoln County,46083,51,94,48,100,6,21,1.2,56,297,254,14619,12530,4,18,33,24,20,17,-1,75,24,94,71,-1,2,56,-1,72,33,41,4,13,21,63,4,10,6,-1,-1,90,,2,2,-1,4,0,5,49,4,236,92,4,4,2,7,4,81,,,,,,SD,,,lincoln sd,10,90,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lincoln County 46083,9,Housing Choice Vouchers,3,,Lincoln County,46083,151,92,144,100,4,17,2.7,392,376,564,15546,5711,8,19,23,17,33,31,1,58,21,97,77,1,64,86,65,36,27,15,4,69,17,10,2,26,18,5,1,74,,-1,1,1,2,0,27,54,94,109,20,33,47,10,4,5,66,,,,,,SD,,,lincoln sd,26,74,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lincoln County 46083,9,Project Based Section 8,5,,Lincoln County,46083,16,80,13,100,7,23,1.2,15,317,614,13966,12104,-1,38,15,23,23,8,-1,92,23,100,69,-1,8,85,8,50,29,33,8,23,15,54,8,15,8,-1,-1,85,,-1,8,-1,8,8,-1,31,100,40,100,-1,-1,-1,5,3,84,,,,,,SD,,,lincoln sd,15,85,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lyman County 46085,9,Public Housing,2,,Lyman County,46085,17,71,12,100,6,33,2.0,24,265,612,13230,6615,10,50,10,10,20,33,-1,50,23,92,75,8,33,83,42,-1,17,4,17,33,-1,50,17,33,-1,33,-1,67,,-1,-1,-1,0,0,1,57,-1,-1,33,42,25,17,8,8,81,,,,,,SD,,,lyman sd,33,67,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Lyman County 46085,9,Project Based Section 8,5,,Lyman County,46085,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,lyman sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD McCook County 46087,9,202/PRAC,8,,Mccook County,46087,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,mccook sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD McPherson County 46089,9,Housing Choice Vouchers,3,,Mcpherson County,46089,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,mcpherson sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Marshall County 46091,9,Housing Choice Vouchers,3,,Marshall County,46091,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,marshall sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Meade County 46093,9,Public Housing,2,,Meade County,46093,79,100,79,100,5,27,1.2,91,252,392,12680,11008,11,22,31,12,25,32,1,47,26,87,70,1,9,48,8,35,76,42,13,25,30,32,3,13,-1,11,-1,87,,-1,1,-1,1,0,2,59,-1,-1,100,-1,-1,-1,9,8,62,,,,,,SD,,,meade sd,13,87,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Meade County 46093,9,Housing Choice Vouchers,3,,Meade County,46093,170,76,130,100,3,20,2.3,296,347,454,14091,6189,7,30,26,14,23,32,1,57,24,95,71,6,39,69,40,33,91,22,2,55,18,25,4,14,-1,9,-1,86,,-1,4,1,5,0,5,69,86,182,50,19,31,6,8,8,64,,,,,,SD,,,meade sd,14,86,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Meade County 46093,9,Project Based Section 8,5,,Meade County,46093,50,77,38,99,7,26,1.1,43,226,431,9558,8447,-1,48,29,16,6,18,3,61,19,97,84,-1,8,42,5,40,38,35,16,29,21,34,-1,18,5,8,-1,82,,-1,3,3,5,3,-1,37,-1,-1,97,3,-1,-1,8,9,60,,,,,,SD,,,meade sd,18,82,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Mellette County 46095,9,Project Based Section 8,5,,Mellette County,46095,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,mellette sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Miner County 46097,9,Public Housing,2,,Miner County,46097,20,90,18,100,7,17,1.1,20,289,320,17292,15562,-1,18,24,24,35,50,-1,44,36,83,44,-1,6,56,6,29,18,20,-1,17,22,61,11,0,-1,-1,-1,100,,-1,-1,-1,0,0,10,83,-1,-1,89,11,-1,11,9,3,87,,,,,,SD,,,miner sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Miner County 46097,9,Housing Choice Vouchers,3,,Miner County,46097,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,miner sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,Public Housing,2,,Minnehaha County,46099,23,88,20,100,4,5,3.9,78,203,655,9440,2421,14,36,14,21,14,20,5,45,12,100,90,15,55,90,60,10,-1,3,-1,80,20,-1,-1,35,10,25,-1,65,,-1,-1,-1,0,0,50,123,100,241,-1,-1,100,25,12,15,66,,,,,,SD,,,minnehaha sd,35,65,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,Housing Choice Vouchers,3,,Minnehaha County,46099,1824,98,1753,98,5,16,2.3,4066,309,579,13262,5718,7,30,25,16,22,21,2,67,19,98,83,4,39,74,39,43,61,24,1,50,24,25,3,37,16,18,1,63,,0,2,0,2,0,38,88,71,95,44,26,30,6,15,19,50,,,,,,SD,,,minnehaha sd,37,63,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,Mod Rehab,4,,Minnehaha County,46099,79,90,72,100,5,39,2.0,144,187,530,8411,4205,20,34,26,6,14,18,4,47,13,97,93,4,56,72,49,31,71,19,10,56,25,10,-1,29,1,25,1,71,,-1,1,-1,1,0,3,42,83,48,35,64,1,3,19,26,40,,,,,,SD,,,minnehaha sd,29,71,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,Project Based Section 8,5,,Minnehaha County,46099,1059,88,927,100,5,20,1.5,1397,284,510,12424,8244,8,33,31,15,13,15,1,80,20,99,85,3,18,62,19,57,47,36,5,36,21,38,3,20,10,7,1,67,,-1,2,1,3,1,-1,67,40,64,75,16,9,3,17,20,50,,,,,,SD,,,minnehaha sd,26,74,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,202/PRAC,8,,Minnehaha County,46099,135,97,135,100,6,10,1.1,142,315,253,15645,14874,-1,16,39,19,25,1,-1,99,26,100,68,-1,-1,84,-1,-1,21,20,-1,-1,-1,100,19,4,1,1,1,89,,-1,1,-1,1,1,-1,72,29,32,100,-1,-1,-1,17,17,23,,,,,,SD,,,minnehaha sd,6,94,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Minnehaha County 46099,9,811/PRAC,9,,Minnehaha County,46099,54,96,53,100,5,26,1.1,56,273,317,11610,10988,2,31,52,10,6,11,-1,87,19,100,91,2,-1,26,2,100,100,95,9,51,30,9,-1,19,4,11,4,68,,-1,-1,-1,0,4,-1,63,25,37,96,4,-1,2,21,32,42,,,,,,SD,,,minnehaha sd,28,72,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Moody County 46101,9,Housing Choice Vouchers,3,,Moody County,46101,23,62,14,98,5,21,2.0,28,293,437,12342,6171,8,31,23,23,15,14,-1,79,23,93,71,-1,29,86,29,38,33,18,-1,29,29,43,7,21,-1,14,7,79,,-1,-1,-1,0,0,7,56,93,150,50,21,29,-1,17,28,74,,,,,,SD,,,moody sd,21,79,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Moody County 46101,9,Project Based Section 8,5,,Moody County,46101,16,78,13,100,6,8,1.0,13,322,434,14562,14562,-1,15,46,23,15,-1,-1,100,30,92,62,-1,-1,69,-1,100,-1,8,-1,-1,8,92,-1,8,-1,8,-1,92,,-1,-1,-1,0,0,-1,76,100,33,100,-1,-1,-1,18,35,71,,,,,,SD,,,moody sd,8,92,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Pennington County 46103,9,Public Housing,2,,Pennington County,46103,500,96,478,100,5,21,2.1,996,330,363,14871,7137,8,29,26,14,23,16,1,80,26,91,69,8,24,58,26,71,67,37,3,38,22,37,5,46,2,38,1,54,,0,2,3,5,5,11,70,35,182,63,10,27,1,17,19,66,,,,,,SD,,,pennington sd,46,54,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Pennington County 46103,9,Housing Choice Vouchers,3,,Pennington County,46103,1351,97,1287,98,5,14,2.0,2635,314,532,12734,6220,9,29,27,18,17,17,2,73,23,97,73,4,32,70,32,48,38,25,2,42,24,32,3,44,3,38,1,56,,0,2,1,3,3,6,74,77,108,37,39,24,23,20,27,56,,,,,,SD,,,pennington sd,44,56,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Pennington County 46103,9,Project Based Section 8,5,,Pennington County,46103,991,91,927,100,6,17,2.0,1857,266,593,11438,5710,20,27,24,14,15,22,2,70,21,97,76,7,36,71,38,37,57,22,9,49,19,24,2,54,2,48,0,44,,-1,1,3,3,4,-1,88,22,88,45,35,19,10,25,31,50,,,,,,SD,,,pennington sd,56,44,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Pennington County 46103,9,811/PRAC,9,,Pennington County,46103,19,92,18,100,6,17,1.0,18,325,264,13812,13812,-1,28,33,28,11,11,-1,89,28,100,61,-1,-1,56,-1,100,100,100,-1,50,17,33,-1,17,11,6,-1,83,,-1,-1,-1,0,6,-1,91,-1,-1,72,28,-1,28,34,44,43,,,,,,SD,,,pennington sd,17,83,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Perkins County 46105,9,Public Housing,2,,Perkins County,46105,44,91,40,100,6,20,1.2,49,312,329,18234,14885,3,8,36,15,38,20,-1,78,36,80,45,3,3,60,3,36,3,10,5,15,8,73,35,3,-1,3,-1,98,,-1,-1,-1,0,0,3,60,-1,-1,85,15,-1,-1,12,3,77,,,,,,SD,,,perkins sd,3,97,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Perkins County 46105,9,Housing Choice Vouchers,3,,Perkins County,46105,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,perkins sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Perkins County 46105,9,Project Based Section 8,5,,Perkins County,46105,37,86,31,97,5,19,1.2,38,258,486,13057,10651,6,29,29,26,10,16,-1,84,26,97,74,3,6,58,10,75,27,47,6,42,16,35,16,26,-1,19,-1,74,,-1,3,3,6,3,-1,75,26,117,74,16,10,16,12,3,77,,,,,,SD,,,perkins sd,26,74,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Potter County 46107,9,Housing Choice Vouchers,3,,Potter County,46107,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,potter sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Roberts County 46109,9,Public Housing,2,,Roberts County,46109,73,93,68,100,6,22,1.4,95,349,351,19297,13813,1,21,28,13,37,26,1,72,37,79,47,1,13,62,13,57,13,23,-1,15,19,66,12,59,1,56,-1,41,,-1,-1,1,1,0,6,71,-1,-1,74,18,9,6,19,52,76,,,,,,SD,,,roberts sd,59,41,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Roberts County 46109,9,Housing Choice Vouchers,3,,Roberts County,46109,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,roberts sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Roberts County 46109,9,Project Based Section 8,5,,Roberts County,46109,16,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,roberts sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Sanborn County 46111,9,Housing Choice Vouchers,3,,Sanborn County,46111,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,sanborn sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Shannon County 46113,9,Project Based Section 8,5,,Shannon County,46113,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,shannon sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Housing Choice Vouchers,3,,Spink County,46115,66,73,48,100,5,13,1.4,68,324,314,15185,10719,4,28,21,26,21,17,2,79,29,94,54,-1,17,81,17,45,32,29,4,29,8,58,23,10,4,6,-1,90,,-1,-1,-1,0,0,10,73,63,123,73,17,10,6,8,5,70,,,,,,SD,,,spink sd,10,90,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Spink County 46115,9,Project Based Section 8,5,,Spink County,46115,55,74,41,100,6,20,1.4,56,296,491,12946,9478,11,26,16,26,21,12,-1,80,26,95,59,2,20,59,17,48,33,30,12,34,10,44,10,7,-1,5,-1,88,,-1,2,-1,2,5,-1,58,71,88,59,37,5,17,8,5,68,,,,,,SD,,,spink sd,5,95,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Stanley County 46117,9,Housing Choice Vouchers,3,,Stanley County,46117,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,stanley sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Stanley County 46117,9,Project Based Section 8,5,,Stanley County,46117,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,stanley sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Tripp County 46123,9,Housing Choice Vouchers,3,,Tripp County,46123,17,81,14,100,5,-1,1.6,23,290,340,12408,7553,-1,23,62,8,8,36,-1,57,25,93,86,-1,14,43,14,69,100,61,-1,79,14,7,-1,14,-1,14,-1,86,,-1,-1,-1,0,0,-1,80,86,104,71,14,14,14,22,22,76,,,,,,SD,,,tripp sd,14,86,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Tripp County 46123,9,Project Based Section 8,5,,Tripp County,46123,48,88,44,100,8,27,2.3,100,216,574,9676,4257,9,28,22,22,19,23,-1,50,19,98,75,5,39,70,34,26,8,9,25,32,14,30,5,48,-1,45,2,48,,-1,-1,-1,0,0,-1,59,57,159,43,36,20,7,22,22,76,,,,,,SD,,,tripp sd,46,54,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Public Housing,2,,Turner County,46125,23,91,19,90,8,11,1.2,23,360,230,22800,18835,-1,-1,21,26,53,-1,-1,100,37,74,42,-1,-1,63,-1,50,71,65,-1,5,5,89,42,0,-1,-1,-1,100,,-1,-1,-1,0,0,3,91,-1,-1,79,21,-1,-1,9,4,88,,,,,,SD,,,turner sd,0,100,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Housing Choice Vouchers,3,,Turner County,46125,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,turner sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Turner County 46125,9,Project Based Section 8,5,,Turner County,46125,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,turner sd,-4,-4,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,Project Based Section 8,5,,Union County,46127,41,78,30,94,5,13,1.1,32,320,478,15102,14158,-1,33,17,30,20,3,-1,97,31,97,50,-1,-1,60,-1,100,17,34,3,-1,20,77,17,0,-1,-1,-1,97,,-1,-1,-1,0,0,-1,75,83,102,87,13,-1,13,8,4,83,,,,,,SD,,,union sd,3,97,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Union County 46127,9,202/PRAC,8,,Union County,46127,40,95,39,100,8,26,1.1,43,316,294,15394,13962,-1,11,34,39,16,-1,-1,97,32,97,41,-1,-1,82,-1,-1,5,5,-1,-1,-1,100,18,3,3,-1,-1,85,,-1,-1,-1,0,3,-1,57,-1,-1,100,-1,-1,-1,7,7,63,,,,,,SD,,,union sd,7,93,0,1
2019-12-31 00:00:00,County,SD South Dakota,SD Clay County 46027,9,Summary of All HUD Programs,1,,Clay County,46027,375,61,222,97,7,23,2.2,480,288,526,12855,5945,7,27,31,14,21,27,0,56,23,93,72,9,34,66,37,35,56,21,10,50,15,25,4,33,3,29,0,67,100.0,-1,0,0,1,0,4,58,55,112,43,32,25,10,33,12,51,,,,,,SD,,,clay sd,33,67,0,0
2019-12-31 00:00:00,County,SD South Dakota,SD Walworth County 46129,9,Housing Choice Vouchers,3,,Walworth County,46129,109,67,71,97,5,41,2.2,158,227,465,10871,4885,20,17,39,11,13,42,-1,48,19,96,82,8,38,73,37,12,53,15,15,49,8,27,3,59,1,58,-1,41,,-1,-1,-1,0,0,2,54,75,138,45,37,18,4,10,22,71,,,,,,SD,,,walworth sd,59,41,0,0
