Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority_raw,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp_raw,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,County_norm,pct_minority,pct_white_nothsp,HUD_race_pct_error,imputed_from_prev
2023-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Public Housing,2,,Codington County,46029,85,96,82,100,6,20,1.7,139,446,392,21848,12889,2,6,22,26,43,23,-1,76,33,80,52,2,21,71,22,42,28,24,1,29,13,56,7,13,1,10,-1,87,-1,2,-1,2,2,1,75,30,202,67,15,18,2,20,12,54,,,,,,SD,,,codington sd,13,87,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Project Based Section 8,5,,Codington County,46029,196,88,174,100,6,14,1.4,252,342,508,15165,10471,7,3,44,24,22,12,1,86,24,99,72,1,20,66,20,61,26,32,5,37,16,43,8,15,1,13,-1,83,-1,1,1,1,6,-1,64,27,113,72,22,6,4,20,11,57,,,,,,SD,,,codington sd,17,83,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Housing Choice Vouchers,3,,Codington County,46029,302,-5,120,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,SD,,,codington sd,16,84,0,1
2023-12-31 00:00:00,County,SD South Dakota,SD Codington County 46029,9,Summary of All HUD Programs,1,,Codington County,46029,601,66,392,98,6,15,1.5,591,379,444,16980,11262,4,4,40,26,26,14,1,83,26,94,69,2,19,69,19,62,33,34,3,35,17,45,5,13,1,10,-1,86,0,1,1,2,4,2,73,49,140,58,30,12,18,18,11,59,,,,,,SD,,,codington sd,14,86,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Summary of All HUD Programs,1,,Corson County,46031,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,corson sd,-4,-4,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Corson County 46031,9,Housing Choice Vouchers,3,,Corson County,46031,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,corson sd,-4,-4,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Summary of All HUD Programs,1,,Custer County,46033,23,84,20,100,6,15,1.2,24,222,444,9051,7543,7,27,40,13,13,15,-1,60,16,100,90,-1,15,70,15,25,13,17,20,10,30,40,-1,20,-1,20,-1,80,-1,-1,-1,0,0,-1,46,-1,-1,95,5,-1,-1,17,10,74,,,,,,SD,,,custer sd,20,80,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Custer County 46033,9,Project Based Section 8,5,,Custer County,46033,23,84,20,100,6,15,1.2,24,222,444,9051,7543,7,27,40,13,13,15,-1,60,16,100,90,-1,15,70,15,25,13,17,20,10,30,40,-1,20,-1,20,-1,80,-1,-1,-1,0,0,-1,46,-1,-1,95,5,-1,-1,17,10,74,,,,,,SD,,,custer sd,20,80,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Housing Choice Vouchers,3,,Davison County,46035,138,63,96,100,5,27,1.7,163,423,580,16474,9702,4,5,39,28,24,21,1,78,26,100,72,4,22,73,23,71,54,42,4,47,21,28,3,22,5,13,-1,78,-1,4,-1,4,0,5,54,80,141,58,25,17,13,15,14,55,,,,,,SD,,,davison sd,22,78,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Project Based Section 8,5,,Davison County,46035,386,86,350,100,5,21,1.4,482,324,484,14012,10175,8,7,43,23,19,13,1,82,23,98,76,1,16,64,15,64,60,46,6,36,17,41,3,15,1,11,1,83,-1,2,2,3,2,-1,64,18,145,79,15,6,2,18,14,52,,,,,,SD,,,davison sd,17,83,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Davison County 46035,9,Summary of All HUD Programs,1,,Davison County,46035,524,80,446,100,5,23,1.4,645,346,504,14542,10055,7,6,42,24,20,15,1,81,23,98,75,2,17,66,17,65,59,45,6,38,18,39,3,17,2,11,1,82,-1,2,1,4,2,5,62,31,143,75,17,8,4,17,14,53,,,,,,SD,,,davison sd,18,82,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Project Based Section 8,5,,Day County,46037,12,92,12,100,5,-1,1.0,12,355,437,17419,17419,-1,17,33,25,25,-1,-1,100,30,83,67,-1,-1,92,-1,100,18,25,-1,-1,8,92,25,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,73,-1,-1,100,-1,-1,-1,11,9,77,,,,,,SD,,,day sd,0,100,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Housing Choice Vouchers,3,,Day County,46037,16,78,13,100,7,15,1.2,15,253,532,9832,8521,31,-1,54,15,-1,8,-1,92,17,100,100,-1,15,62,15,29,100,53,-1,38,15,46,-1,8,-1,8,-1,92,-1,-1,-1,0,0,35,66,85,157,54,38,8,38,12,9,77,,,,,,SD,,,day sd,8,92,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Public Housing,2,,Day County,46037,32,97,31,100,5,35,1.1,34,327,314,19427,17712,6,3,26,23,42,3,-1,94,33,84,42,-1,3,52,3,80,15,24,-1,3,13,84,10,0,-1,-1,-1,100,-1,-1,-1,0,0,2,46,-1,-1,100,-1,-1,-1,11,9,77,,,,,,SD,,,day sd,0,100,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Day County 46037,9,Summary of All HUD Programs,1,,Day County,46037,60,91,56,100,5,23,1.1,61,316,388,16769,15395,11,5,34,21,29,4,-1,95,29,88,61,-1,5,63,5,54,28,31,-1,11,13,77,11,2,-1,2,-1,98,-1,-1,-1,0,0,7,57,20,157,89,9,2,9,11,9,77,,,,,,SD,,,day sd,2,98,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Housing Choice Vouchers,3,,Deuel County,46039,13,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,deuel sd,-4,-4,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Project Based Section 8,5,,Deuel County,46039,34,82,26,93,5,23,1.1,28,243,487,10612,9854,16,12,48,24,-1,19,-1,77,18,100,92,-1,4,38,4,33,36,32,-1,15,31,54,4,0,-1,-1,-1,96,-1,-1,-1,0,0,-1,64,-1,-1,100,-1,-1,-1,5,6,83,,,,,,SD,,,deuel sd,6,94,0,1
2023-12-31 00:00:00,County,SD South Dakota,SD Deuel County 46039,9,Summary of All HUD Programs,1,,Deuel County,46039,47,74,33,94,5,18,1.1,35,254,485,11658,10992,13,13,47,25,3,15,-1,82,20,97,88,-1,3,48,3,38,50,43,-1,15,24,61,9,0,-1,-1,-1,97,-1,-1,-1,0,0,-1,75,3,88,100,-1,-1,-1,5,6,81,,,,,,SD,,,deuel sd,3,97,0,0
2023-12-31 00:00:00,County,SD South Dakota,SD Dewey County 46041,9,Project Based Section 8,5,,Dewey County,46041,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,SD,,,dewey sd,-4,-4,0,0
