fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
693,743,937,1236,1368,48,Concho County,3860,TX,0
690,766,933,1261,1265,48,Cooke County,39065,TX,0
637,641,815,1158,1395,48,Coryell County,75820,TX,1
560,600,757,936,1296,48,Cottle County,1500,TX,0
572,613,773,1060,1129,48,Crane County,4835,TX,0
560,600,757,998,1105,48,Crockett County,3835,TX,0
670,773,951,1348,1618,48,Crosby County,5895,TX,1
608,652,822,1084,1200,48,Culberson County,2255,TX,0
566,671,765,946,1178,48,Dallam County,7205,TX,0
1076,1150,1362,1736,2280,48,Dallas County,2552215,TX,1
560,664,757,1023,1027,48,Dawson County,13095,TX,0
680,685,901,1114,1222,48,Deaf Smith County,18945,TX,0
560,640,757,1075,1105,48,Delta County,5170,TX,0
1076,1150,1362,1736,2280,48,Denton County,781320,TX,1
651,761,880,1157,1268,48,DeWitt County,20475,TX,0
560,600,757,998,1105,48,Dickens County,2225,TX,0
580,596,784,1034,1145,48,Dimmit County,10820,TX,0
560,575,757,1014,1105,48,Donley County,3435,TX,0
560,600,757,1060,1064,48,Duval County,11435,TX,0
503,664,757,936,1027,48,Eastland County,18280,TX,0
884,934,1229,1519,1771,48,Ector County,155745,TX,1
608,652,822,1084,1200,48,Edwards County,2110,TX,0
1076,1150,1362,1736,2280,48,Ellis County,164090,TX,1
558,701,840,1174,1438,48,El Paso County,834825,TX,1
717,722,875,1182,1187,48,Erath County,41015,TX,0
556,633,757,1075,1296,48,Falls County,17290,TX,1
607,623,820,1165,1235,48,Fannin County,33785,TX,0
624,641,843,1139,1143,48,Fayette County,24965,TX,0
560,600,757,1021,1105,48,Fisher County,3875,TX,0
609,625,823,1017,1202,48,Floyd County,5955,TX,0
608,652,822,1084,1200,48,Foard County,1415,TX,0
944,1014,1208,1603,2058,48,Fort Bend County,711420,TX,1
639,661,864,1094,1314,48,Franklin County,10640,TX,0
560,575,757,1024,1144,48,Freestone County,19645,TX,0
636,754,859,1153,1254,48,Frio County,19110,TX,0
560,600,757,1054,1105,48,Gaines County,19890,TX,0
944,1014,1208,1603,2058,48,Galveston County,321185,TX,1
588,630,795,984,1224,48,Garza County,6740,TX,0
760,765,1007,1430,1559,48,Gillespie County,25940,TX,0
608,652,822,1084,1200,48,Glasscock County,1420,TX,0
788,861,1068,1367,1563,48,Goliad County,7510,TX,1
641,662,789,1121,1152,48,Gonzales County,20560,TX,0
574,654,861,1067,1168,48,Gray County,22960,TX,0
661,830,985,1316,1570,48,Grayson County,126145,TX,1
687,786,924,1276,1467,48,Gregg County,123400,TX,1
603,619,815,1007,1105,48,Grimes County,27360,TX,0
815,961,1165,1500,1849,48,Guadalupe County,150890,TX,1
560,660,757,1075,1296,48,Hale County,34525,TX,0
560,576,757,1003,1105,48,Hall County,3100,TX,0
576,683,778,962,1055,48,Hamilton County,8220,TX,0
662,703,895,1106,1307,48,Hansford County,5530,TX,0
560,575,757,1022,1105,48,Hardeman County,3990,TX,0
747,798,982,1281,1332,48,Hardin County,55995,TX,1
944,1014,1208,1603,2058,48,Harris County,4525520,TX,1
630,712,899,1112,1219,48,Harrison County,66605,TX,1
717,768,969,1309,1314,48,Hartley County,5820,TX,0
560,664,757,1075,1105,48,Haskell County,5805,TX,0
1092,1236,1451,1867,2194,48,Hays County,194845,TX,1
735,755,993,1227,1450,48,Hemphill County,4150,TX,0
628,632,832,1082,1201,48,Henderson County,79685,TX,0
633,637,817,1062,1176,48,Hidalgo County,839540,TX,1
538,635,810,1070,1098,48,Hill County,35100,TX,0
560,664,757,1075,1296,48,Hockley County,23275,TX,0
833,881,1046,1293,1527,48,Hood County,55420,TX,0
556,652,837,1189,1275,48,Hopkins County,35930,TX,0
563,578,761,941,1032,48,Houston County,22850,TX,0
675,851,1006,1244,1587,48,Howard County,36490,TX,0
503,631,757,936,1296,48,Hudspeth County,3700,TX,1
1076,1150,1362,1736,2280,48,Hunt County,90320,TX,1
637,654,861,1095,1267,48,Hutchinson County,21705,TX,0
659,790,992,1314,1629,48,Irion County,1590,TX,1
560,600,757,1075,1296,48,Jack County,8840,TX,0
635,753,858,1219,1253,48,Jackson County,14755,TX,0
655,660,868,1173,1177,48,Jasper County,35445,TX,0
608,652,822,1084,1200,48,Jeff Davis County,2235,TX,0
747,798,982,1281,1332,48,Jefferson County,254575,TX,1
560,600,757,1075,1105,48,Jim Hogg County,5260,TX,0
675,693,912,1127,1281,48,Jim Wells County,41320,TX,0
939,1064,1269,1685,2098,48,Johnson County,160175,TX,1
688,732,945,1288,1598,48,Jones County,19970,TX,1
559,633,799,1084,1167,48,Karnes County,15050,TX,0
1076,1150,1362,1736,2280,48,Kaufman County,114850,TX,1
902,1087,1358,1679,2130,48,Kendall County,40305,TX,1
608,652,822,1084,1200,48,Kenedy County,565,TX,0
608,652,822,1084,1200,48,Kent County,680,TX,0
670,766,906,1253,1338,48,Kerr County,50760,TX,0
586,676,792,979,1156,48,Kimble County,4430,TX,0
608,652,822,1084,1200,48,King County,290,TX,0
644,690,871,1077,1272,48,Kinney County,3630,TX,0
656,743,977,1249,1427,48,Kleberg County,31540,TX,0
560,600,757,936,1105,48,Knox County,3755,TX,0
555,621,801,1081,1371,48,Lamar County,49400,TX,0
560,575,757,969,1027,48,Lamb County,13370,TX,0
601,605,796,1083,1087,48,Lampasas County,20475,TX,1
560,664,757,1075,1105,48,La Salle County,7420,TX,0
616,642,833,1080,1216,48,Lavaca County,19860,TX,0
729,828,985,1218,1438,48,Lee County,16850,TX,0
576,591,778,1003,1055,48,Leon County,16965,TX,0
944,1014,1208,1603,2058,48,Liberty County,79885,TX,1
545,623,820,1014,1138,48,Limestone County,23480,TX,0
593,636,802,1003,1171,48,Lipscomb County,3495,TX,0
578,594,781,1109,1140,48,Live Oak County,12045,TX,0
718,737,970,1199,1449,48,Llano County,20195,TX,0
608,652,822,1084,1200,48,Loving County,75,TX,0
670,773,951,1348,1618,48,Lubbock County,298040,TX,1
534,616,757,1075,1284,48,Lynn County,5785,TX,1
658,676,890,1100,1299,48,McCulloch County,8145,TX,0
673,716,915,1215,1300,48,McLennan County,245720,TX,1
608,652,822,1084,1200,48,McMullen County,600,TX,0
648,732,876,1083,1279,48,Madison County,13980,TX,0
560,606,757,1011,1105,48,Marion County,10140,TX,0
611,615,757,1075,1296,48,Martin County,5545,TX,1
602,644,813,1133,1187,48,Mason County,4120,TX,0
670,675,888,1229,1520,48,Matagorda County,36745,TX,0
599,603,779,988,1056,48,Maverick County,57470,TX,0
637,692,910,1170,1309,48,Medina County,48550,TX,1
560,600,757,1075,1105,48,Menard County,2125,TX,0
1158,1165,1433,1771,2453,48,Midland County,159885,TX,1
560,615,757,1073,1296,48,Milam County,24480,TX,0
560,600,757,936,1105,48,Mills County,4885,TX,0
560,664,757,1064,1262,48,Mitchell County,8775,TX,0
676,694,913,1230,1333,48,Montague County,19405,TX,0
944,1014,1208,1603,2058,48,Montgomery County,535185,TX,1
659,677,891,1101,1301,48,Moore County,22015,TX,0
503,575,757,1075,1258,48,Morris County,12530,TX,0
560,600,757,995,1105,48,Motley County,1115,TX,0
602,690,835,1095,1284,48,Nacogdoches County,65410,TX,0
578,647,851,1207,1406,48,Navarro County,48240,TX,0
560,600,757,1065,1105,48,Newton County,14185,TX,0
579,595,783,1112,1149,48,Nolan County,14990,TX,0
822,909,1118,1474,1720,48,Nueces County,358485,TX,1
619,663,837,1035,1222,48,Ochiltree County,10485,TX,0
676,775,988,1221,1546,48,Oldham County,2085,TX,1
747,798,982,1281,1332,48,Orange County,83910,TX,1
580,638,839,1116,1199,48,Palo Pinto County,28110,TX,0
618,635,835,1032,1132,48,Panola County,23575,TX,0
939,1064,1269,1685,2098,48,Parker County,125965,TX,1
564,669,762,1010,1113,48,Parmer County,9870,TX,0
623,805,926,1315,1400,48,Pecos County,15805,TX,0
556,692,788,1119,1148,48,Polk County,46975,TX,0
621,713,908,1230,1421,48,Potter County,121230,TX,1
560,600,757,1075,1105,48,Presidio County,7190,TX,0
572,650,773,1041,1129,48,Rains County,11245,TX,0
621,713,908,1230,1421,48,Randall County,130550,TX,1
753,807,1018,1258,1486,48,Reagan County,3735,TX,0
641,687,867,1221,1266,48,Real County,3360,TX,0
560,575,757,936,1105,48,Red River County,12355,TX,0
619,734,836,1188,1221,48,Reeves County,14790,TX,0
575,681,777,960,1230,48,Refugio County,7295,TX,0
608,652,822,1084,1200,48,Roberts County,890,TX,0
759,841,975,1385,1582,48,Robertson County,16725,TX,1
1076,1150,1362,1736,2280,48,Rockwall County,90415,TX,1
589,605,796,984,1079,48,Runnels County,10265,TX,0
638,642,845,1070,1289,48,Rusk County,53025,TX,1
560,664,757,1075,1105,48,Sabine County,10430,TX,0
614,631,830,1026,1212,48,San Augustine County,8405,TX,0
560,664,757,1023,1027,48,San Jacinto County,27435,TX,0
822,909,1118,1474,1720,48,San Patricio County,66865,TX,1
609,625,823,1017,1202,48,San Saba County,5850,TX,0
608,652,822,1084,1200,48,Schleicher County,3120,TX,0
647,761,874,1080,1443,48,Scurry County,17345,TX,0
608,652,822,1084,1200,48,Shackelford County,3350,TX,0
560,597,757,1068,1221,48,Shelby County,25690,TX,0
560,664,757,1075,1150,48,Sherman County,3065,TX,0
852,857,1037,1308,1669,48,Smith County,222275,TX,1
616,694,833,1183,1358,48,Somervell County,8650,TX,0
560,582,757,980,1105,48,Starr County,63420,TX,0
560,595,757,1075,1105,48,Stephens County,9365,TX,0
659,790,992,1314,1629,48,Sterling County,1140,TX,1
608,652,822,1084,1200,48,Stonewall County,1085,TX,0
560,640,757,998,1105,48,Sutton County,3895,TX,0
560,582,757,1023,1027,48,Swisher County,7540,TX,0
939,1064,1269,1685,2098,48,Tarrant County,1983675,TX,1
688,732,945,1288,1598,48,Taylor County,135370,TX,1
608,652,822,1084,1200,48,Terrell County,720,TX,0
573,588,774,1046,1050,48,Terry County,12755,TX,0
560,600,757,1070,1105,48,Throckmorton County,1540,TX,0
575,608,757,1008,1124,48,Titus County,32665,TX,0
659,790,992,1314,1629,48,Tom Green County,116905,TX,1
1092,1236,1451,1867,2194,48,Travis County,1176585,TX,1
642,660,868,1073,1329,48,Trinity County,14480,TX,0
560,664,757,1004,1105,48,Tyler County,21455,TX,0
687,786,924,1276,1467,48,Upshur County,40505,TX,1
560,664,757,998,1105,48,Upton County,3575,TX,0
567,664,757,1028,1296,48,Uvalde County,27015,TX,0
616,620,816,1134,1191,48,Val Verde County,48975,TX,0
621,640,840,1193,1211,48,Van Zandt County,53605,TX,0
788,861,1068,1367,1563,48,Victoria County,91520,TX,1
685,849,1031,1274,1765,48,Walker County,70820,TX,0
944,1014,1208,1603,2058,48,Waller County,48445,TX,1
705,724,953,1181,1391,48,Ward County,11500,TX,0
749,801,913,1227,1477,48,Washington County,34665,TX,0
756,760,942,1222,1349,48,Webb County,269625,TX,1
598,676,808,1141,1383,48,Wharton County,41430,TX,0
560,617,757,959,1105,48,Wheeler County,5600,TX,0
641,707,878,1197,1362,48,Wichita County,131780,TX,1
560,575,757,936,1105,48,Wilbarger County,12970,TX,0
560,575,757,1023,1027,48,Willacy County,21840,TX,0
1092,1236,1451,1867,2194,48,Williamson County,508315,TX,1
815,961,1165,1500,1849,48,Wilson County,47205,TX,1
566,606,765,1087,1117,48,Winkler County,7775,TX,0
857,872,994,1335,1399,48,Wise County,63245,TX,1
652,657,864,1068,1262,48,Wood County,43315,TX,0
630,747,851,1052,1243,48,Yoakum County,8480,TX,0
563,634,761,1003,1111,48,Young County,18165,TX,0
560,629,757,1002,1105,48,Zapata County,14415,TX,0
560,664,757,955,1105,48,Zavala County,12150,TX,0
