County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Columbiana County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Coshocton County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Crawford County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Cuyahoga County,29900,34200,38450,42700,46150,49550,52950,56400,17950,20500,23050,27750,32470,37190,41910,46630,47850,54650,61500,68300,73800,79250,84700,90200
Darke County,26000,29700,33400,37100,40100,43050,46050,49000,15600,18310,23030,27750,32470,37190,41910,46630,41550,47500,53450,59350,64100,68850,73600,78350
Defiance County,27500,31400,35350,39250,42400,45550,48700,51850,16500,18850,23030,27750,32470,37190,41910,46630,44000,50250,56550,62800,67850,72850,77900,82900
Delaware County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Erie County,27450,31350,35250,39150,42300,45450,48550,51700,16450,18800,23030,27750,32470,37190,41910,46630,43900,50150,56400,62650,67700,72700,77700,82700
Fairfield County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Fayette County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Franklin County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Fulton County,27250,31150,35050,38900,42050,45150,48250,51350,16350,18700,23030,27750,32470,37190,41910,46630,43600,49800,56050,62250,67250,72250,77200,82200
Gallia County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Geauga County,29900,34200,38450,42700,46150,49550,52950,56400,17950,20500,23050,27750,32470,37190,41910,46630,47850,54650,61500,68300,73800,79250,84700,90200
Greene County,29450,33650,37850,42050,45450,48800,52150,55550,17700,20200,23030,27750,32470,37190,41910,46630,47150,53850,60600,67300,72700,78100,83500,88850
Guernsey County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Hamilton County,33450,38200,43000,47750,51600,55400,59250,63050,20100,22950,25800,28650,32470,37190,41910,46630,53500,61150,68800,76400,82550,88650,94750,100850
Hancock County,30700,35050,39450,43800,47350,50850,54350,57850,18450,21050,23700,27750,32470,37190,41910,46630,49100,56100,63100,70100,75750,81350,86950,92550
Hardin County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Harrison County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Henry County,28000,32000,36000,39950,43150,46350,49550,52750,16800,19200,23030,27750,32470,37190,41910,46630,44750,51150,57550,63900,69050,74150,79250,84350
Highland County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Hocking County,26000,29700,33400,37100,40100,43050,46050,49000,15600,18310,23030,27750,32470,37190,41910,46630,41550,47500,53450,59350,64100,68850,73600,78350
Holmes County,27800,31750,35700,39650,42850,46000,49200,52350,16700,19050,23030,27750,32470,37190,41910,46630,44450,50800,57150,63450,68550,73650,78700,83800
Huron County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Jackson County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Jefferson County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Knox County,26450,30200,34000,37750,40800,43800,46850,49850,15900,18310,23030,27750,32470,37190,41910,46630,42300,48350,54400,60400,65250,70100,74900,79750
Lake County,29900,34200,38450,42700,46150,49550,52950,56400,17950,20500,23050,27750,32470,37190,41910,46630,47850,54650,61500,68300,73800,79250,84700,90200
Lawrence County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Licking County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Logan County,27900,31850,35850,39800,43000,46200,49400,52550,16750,19150,23030,27750,32470,37190,41910,46630,44600,51000,57350,63700,68800,73900,79000,84100
Lorain County,29900,34200,38450,42700,46150,49550,52950,56400,17950,20500,23050,27750,32470,37190,41910,46630,47850,54650,61500,68300,73800,79250,84700,90200
Lucas County,27250,31150,35050,38900,42050,45150,48250,51350,16350,18700,23030,27750,32470,37190,41910,46630,43600,49800,56050,62250,67250,72250,77200,82200
Madison County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Mahoning County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Marion County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Medina County,29900,34200,38450,42700,46150,49550,52950,56400,17950,20500,23050,27750,32470,37190,41910,46630,47850,54650,61500,68300,73800,79250,84700,90200
Meigs County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Mercer County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Miami County,29450,33650,37850,42050,45450,48800,52150,55550,17700,20200,23030,27750,32470,37190,41910,46630,47150,53850,60600,67300,72700,78100,83500,88850
Monroe County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Montgomery County,29450,33650,37850,42050,45450,48800,52150,55550,17700,20200,23030,27750,32470,37190,41910,46630,47150,53850,60600,67300,72700,78100,83500,88850
Morgan County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Morrow County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Muskingum County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Noble County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Ottawa County,29750,34000,38250,42450,45850,49250,52650,56050,17850,20400,23030,27750,32470,37190,41910,46630,47550,54350,61150,67900,73350,78800,84200,89650
Paulding County,26250,30000,33750,37450,40450,43450,46450,49450,15750,18310,23030,27750,32470,37190,41910,46630,41950,47950,53950,59900,64700,69500,74300,79100
Perry County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Pickaway County,32800,37500,42200,46850,50600,54350,58100,61850,19700,22500,25300,28100,32470,37190,41910,46630,52500,60000,67500,74950,80950,86950,92950,98950
Pike County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Portage County,28700,32800,36900,41000,44300,47600,50850,54150,17250,19700,23030,27750,32470,37190,41910,46630,45950,52500,59050,65600,70850,76100,81350,86600
Preble County,27550,31500,35450,39350,42500,45650,48800,51950,16550,18900,23030,27750,32470,37190,41910,46630,44100,50400,56700,62950,68000,73050,78100,83100
Putnam County,31000,35400,39850,44250,47800,51350,54900,58450,18600,21250,23900,27750,32470,37190,41910,46630,49600,56650,63750,70800,76500,82150,87800,93500
Richland County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Ross County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Sandusky County,26050,29800,33500,37200,40200,43200,46150,49150,15650,18310,23030,27750,32470,37190,41910,46630,41650,47600,53550,59500,64300,69050,73800,78550
Scioto County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Seneca County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Shelby County,30100,34400,38700,42950,46400,49850,53300,56700,18050,20600,23200,27750,32470,37190,41910,46630,48100,55000,61850,68700,74200,79700,85200,90700
Stark County,26950,30800,34650,38450,41550,44650,47700,50800,16150,18450,23030,27750,32470,37190,41910,46630,43050,49200,55350,61500,66450,71350,76300,81200
Summit County,28700,32800,36900,41000,44300,47600,50850,54150,17250,19700,23030,27750,32470,37190,41910,46630,45950,52500,59050,65600,70850,76100,81350,86600
Trumbull County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Tuscarawas County,26250,30000,33750,37450,40450,43450,46450,49450,15750,18310,23030,27750,32470,37190,41910,46630,41950,47950,53950,59900,64700,69500,74300,79100
Union County,38550,44050,49550,55050,59500,63900,68300,72700,23150,26450,29750,33050,35700,38350,41910,46630,61650,70450,79250,88050,95100,102150,109200,116250
Van Wert County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Vinton County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Warren County,33450,38200,43000,47750,51600,55400,59250,63050,20100,22950,25800,28650,32470,37190,41910,46630,53500,61150,68800,76400,82550,88650,94750,100850
Washington County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Wayne County,28050,32050,36050,40050,43300,46500,49700,52900,16850,19250,23030,27750,32470,37190,41910,46630,44900,51300,57700,64100,69250,74400,79500,84650
Williams County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Wood County,27250,31150,35050,38900,42050,45150,48250,51350,16350,18700,23030,27750,32470,37190,41910,46630,43600,49800,56050,62250,67250,72250,77200,82200
Wyandot County,26150,29900,33650,37350,40350,43350,46350,49350,15700,18310,23030,27750,32470,37190,41910,46630,41850,47800,53800,59750,64550,69350,74100,78900
