fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
547,550,724,930,1121,37,Sampson County,63665,NC,0
547,550,724,912,982,37,Scotland County,35445,NC,0
517,641,747,998,1256,37,Stanly County,60875,NC,0
623,664,808,1075,1249,37,Stokes County,46125,NC,1
583,587,724,946,1184,37,Surry County,72315,NC,0
575,579,724,986,1143,37,Swain County,14210,NC,0
706,711,935,1156,1364,37,Transylvania County,33290,NC,0
651,702,800,1072,1263,37,Tyrrell County,4090,NC,0
996,1014,1155,1497,1942,37,Union County,222095,NC,1
631,640,741,1006,1175,37,Vance County,44420,NC,0
1038,1073,1223,1517,1982,37,Wake County,1023810,NC,1
555,558,724,946,1239,37,Warren County,20190,NC,0
575,579,724,980,1239,37,Washington County,12330,NC,0
665,741,913,1180,1441,37,Watauga County,53420,NC,0
641,645,849,1049,1429,37,Wayne County,124495,NC,1
589,610,724,998,1127,37,Wilkes County,68525,NC,0
595,680,823,1029,1116,37,Wilson County,81380,NC,0
623,664,808,1075,1249,37,Yadkin County,37825,NC,1
528,566,724,977,1154,37,Yancey County,17605,NC,0
