County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Forrest County,22000,25150,28300,31400,33950,36450,38950,41450,13590,18310,23030,27750,32470,36450,38950,41450,35200,40200,45250,50250,54300,58300,62350,66350
Franklin County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
George County,22050,25200,28350,31500,34050,36550,39100,41600,13590,18310,23030,27750,32470,36550,39100,41600,35300,40350,45400,50400,54450,58500,62500,66550
Greene County,23350,26650,30000,33300,36000,38650,41300,44000,14000,18310,23030,27750,32470,37190,41300,44000,37350,42650,48000,53300,57600,61850,66100,70400
Grenada County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Hancock County,23650,27000,30400,33750,36450,39150,41850,44550,14200,18310,23030,27750,32470,37190,41850,44550,37800,43200,48600,54000,58350,62650,67000,71300
Harrison County,23650,27000,30400,33750,36450,39150,41850,44550,14200,18310,23030,27750,32470,37190,41850,44550,37800,43200,48600,54000,58350,62650,67000,71300
Hinds County,26600,30400,34200,38000,41050,44100,47150,50200,16000,18310,23030,27750,32470,37190,41910,46630,42600,48650,54750,60800,65700,70550,75400,80300
Holmes County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Humphreys County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Issaquena County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Itawamba County,20700,23650,26600,29550,31950,34300,36650,39050,13590,18310,23030,27750,31950,34300,36650,39050,33150,37850,42600,47300,51100,54900,58700,62450
Jackson County,25750,29400,33100,36750,39700,42650,45600,48550,15450,18310,23030,27750,32470,37190,41910,46630,41150,47000,52900,58750,63450,68150,72850,77550
Jasper County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Jefferson County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Jefferson Davis County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Jones County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Kemper County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Lafayette County,27900,31850,35850,39800,43000,46200,49400,52550,16750,19150,23030,27750,32470,37190,41910,46630,44600,51000,57350,63700,68800,73900,79000,84100
Lamar County,22000,25150,28300,31400,33950,36450,38950,41450,13590,18310,23030,27750,32470,36450,38950,41450,35200,40200,45250,50250,54300,58300,62350,66350
Lauderdale County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Lawrence County,22000,25150,28300,31400,33950,36450,38950,41450,13590,18310,23030,27750,32470,36450,38950,41450,35200,40200,45250,50250,54300,58300,62350,66350
Leake County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Lee County,22750,26000,29250,32500,35100,37700,40300,42900,13650,18310,23030,27750,32470,37190,40300,42900,36400,41600,46800,52000,56200,60350,64500,68650
Leflore County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Lincoln County,21650,24750,27850,30900,33400,35850,38350,40800,13590,18310,23030,27750,32470,35850,38350,40800,34650,39600,44550,49450,53450,57400,61350,65300
Lowndes County,23950,27400,30800,34200,36950,39700,42450,45150,14350,18310,23030,27750,32470,37190,41910,45150,38300,43800,49250,54700,59100,63500,67850,72250
Madison County,26600,30400,34200,38000,41050,44100,47150,50200,16000,18310,23030,27750,32470,37190,41910,46630,42600,48650,54750,60800,65700,70550,75400,80300
Marion County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Marshall County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Monroe County,21850,24950,28050,31150,33650,36150,38650,41150,13590,18310,23030,27750,32470,36150,38650,41150,34900,39900,44900,49850,53850,57850,61850,65850
Montgomery County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Neshoba County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Newton County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Noxubee County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Oktibbeha County,25400,29000,32650,36250,39150,42050,44950,47850,15250,18310,23030,27750,32470,37190,41910,46630,40600,46400,52200,58000,62650,67300,71950,76600
Panola County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Pearl River County,22300,25450,28650,31800,34350,36900,39450,42000,13590,18310,23030,27750,32470,36900,39450,42000,35650,40750,45850,50900,55000,59050,63150,67200
Perry County,22000,25150,28300,31400,33950,36450,38950,41450,13590,18310,23030,27750,32470,36450,38950,41450,35200,40200,45250,50250,54300,58300,62350,66350
Pike County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Pontotoc County,20800,23800,26750,29700,32100,34500,36850,39250,13590,18310,23030,27750,32100,34500,36850,39250,33250,38000,42750,47500,51300,55100,58900,62700
Prentiss County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Quitman County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Rankin County,26600,30400,34200,38000,41050,44100,47150,50200,16000,18310,23030,27750,32470,37190,41910,46630,42600,48650,54750,60800,65700,70550,75400,80300
Scott County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Sharkey County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Simpson County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Smith County,22400,25600,28800,32000,34600,37150,39700,42250,13590,18310,23030,27750,32470,37150,39700,42250,35850,40950,46050,51150,55250,59350,63450,67550
Stone County,20900,23900,26900,29850,32250,34650,37050,39450,13590,18310,23030,27750,32250,34650,37050,39450,33450,38200,43000,47750,51600,55400,59250,63050
Sunflower County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Tallahatchie County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Tate County,23800,27200,30600,33950,36700,39400,42100,44850,14250,18310,23030,27750,32470,37190,41910,44850,38050,43450,48900,54300,58650,63000,67350,71700
Tippah County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Tishomingo County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Tunica County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Union County,21050,24050,27050,30050,32500,34900,37300,39700,13590,18310,23030,27750,32470,34900,37300,39700,33700,38500,43300,48100,51950,55800,59650,63500
Walthall County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Warren County,21950,25050,28200,31300,33850,36350,38850,41350,13590,18310,23030,27750,32470,36350,38850,41350,35100,40100,45100,50100,54150,58150,62150,66150
Washington County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Wayne County,21100,24100,27100,30100,32550,34950,37350,39750,13590,18310,23030,27750,32470,34950,37350,39750,33750,38550,43350,48150,52050,55900,59750,63600
Webster County,21650,24750,27850,30900,33400,35850,38350,40800,13590,18310,23030,27750,32470,35850,38350,40800,34650,39600,44550,49450,53450,57400,61350,65300
Wilkinson County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Winston County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Yalobusha County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
Yazoo County,20600,23550,26500,29400,31800,34150,36500,38850,13590,18310,23030,27750,31800,34150,36500,38850,32950,37650,42350,47050,50850,54600,58350,62150
