County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Cherokee County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Chowan County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Clay County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Cleveland County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Columbus County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Craven County,25000,28550,32100,35650,38550,41400,44250,47100,15000,18310,23030,27750,32470,37190,41910,46630,39950,45650,51350,57050,61650,66200,70750,75350
Cumberland County,23350,26650,30000,33300,36000,38650,41300,44000,14000,18310,23030,27750,32470,37190,41300,44000,37350,42650,48000,53300,57600,61850,66100,70400
Currituck County,32750,37400,42100,46750,50500,54250,58000,61750,19650,22450,25250,28050,32470,37190,41910,46630,52400,59850,67350,74800,80800,86800,92800,98750
Dare County,27650,31600,35550,39450,42650,45800,48950,52100,16600,18950,23030,27750,32470,37190,41910,46630,44200,50500,56800,63100,68150,73200,78250,83300
Davidson County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Davie County,26950,30800,34650,38500,41600,44700,47750,50850,16200,18500,23030,27750,32470,37190,41910,46630,43150,49300,55450,61600,66550,71500,76400,81350
Duplin County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Durham County,33450,38200,43000,47750,51600,55400,59250,63050,20100,22950,25800,28650,32470,37190,41910,46630,53500,61150,68800,76400,82550,88650,94750,100850
Edgecombe County,23450,26800,30150,33450,36150,38850,41500,44200,14050,18310,23030,27750,32470,37190,41500,44200,37450,42800,48150,53500,57800,62100,66350,70650
Forsyth County,26950,30800,34650,38500,41600,44700,47750,50850,16200,18500,23030,27750,32470,37190,41910,46630,43150,49300,55450,61600,66550,71500,76400,81350
Franklin County,37450,42800,48150,53500,57800,62100,66350,70650,22500,25700,28900,32100,34700,37250,41910,46630,59950,68500,77050,85600,92450,99300,106150,113000
Gaston County,33000,37700,42400,47100,50900,54650,58450,62200,19800,22600,25450,28250,32470,37190,41910,46630,52750,60300,67850,75350,81400,87450,93450,99500
Gates County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54500,58900,63250,67600,71950
Graham County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Granville County,26200,29950,33700,37400,40400,43400,46400,49400,15750,18310,23030,27750,32470,37190,41910,46630,41900,47900,53900,59850,64650,69450,74250,79050
Greene County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Guilford County,25550,29200,32850,36500,39450,42350,45300,48200,15350,18310,23030,27750,32470,37190,41910,46630,40900,46750,52600,58400,63100,67750,72450,77100
Halifax County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Harnett County,24650,28200,31700,35200,38050,40850,43650,46500,14800,18310,23030,27750,32470,37190,41910,46500,39450,45050,50700,56300,60850,65350,69850,74350
Haywood County,24850,28400,31950,35450,38300,41150,44000,46800,14900,18310,23030,27750,32470,37190,41910,46630,39700,45400,51050,56700,61250,65800,70350,74850
Henderson County,28150,32150,36150,40150,43400,46600,49800,53000,16900,19300,23030,27750,32470,37190,41910,46630,45000,51400,57850,64250,69400,74550,79700,84850
Hertford County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Hoke County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Hyde County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Iredell County,27300,31200,35100,38950,42100,45200,48300,51450,16350,18700,23030,27750,32470,37190,41910,46630,43650,49850,56100,62300,67300,72300,77300,82250
Jackson County,24100,27550,31000,34400,37200,39950,42700,45450,14500,18310,23030,27750,32470,37190,41910,45450,38550,44050,49550,55050,59500,63900,68300,72700
Johnston County,37450,42800,48150,53500,57800,62100,66350,70650,22500,25700,28900,32100,34700,37250,41910,46630,59950,68500,77050,85600,92450,99300,106150,113000
Jones County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Lee County,23450,26800,30150,33450,36150,38850,41500,44200,14050,18310,23030,27750,32470,37190,41500,44200,37450,42800,48150,53500,57800,62100,66350,70650
Lenoir County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Lincoln County,26900,30750,34600,38400,41500,44550,47650,50700,16150,18450,23030,27750,32470,37190,41910,46630,43050,49200,55350,61450,66400,71300,76200,81150
McDowell County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Macon County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Madison County,28150,32150,36150,40150,43400,46600,49800,53000,16900,19300,23030,27750,32470,37190,41910,46630,45000,51400,57850,64250,69400,74550,79700,84850
Martin County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Mecklenburg County,33000,37700,42400,47100,50900,54650,58450,62200,19800,22600,25450,28250,32470,37190,41910,46630,52750,60300,67850,75350,81400,87450,93450,99500
Mitchell County,23200,26500,29800,33100,35750,38400,41050,43700,13900,18310,23030,27750,32470,37190,41050,43700,37100,42400,47700,52950,57200,61450,65700,69900
Montgomery County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Moore County,29950,34200,38500,42750,46200,49600,53050,56450,18000,20550,23100,27750,32470,37190,41910,46630,47900,54750,61600,68400,73900,79350,84850,90300
Nash County,23450,26800,30150,33450,36150,38850,41500,44200,14050,18310,23030,27750,32470,37190,41500,44200,37450,42800,48150,53500,57800,62100,66350,70650
New Hanover County,29850,34100,38350,42600,46050,49450,52850,56250,17900,20450,23030,27750,32470,37190,41910,46630,47750,54550,61350,68150,73650,79100,84550,90000
Northampton County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Onslow County,23250,26600,29900,33200,35900,38550,41200,43850,13950,18310,23030,27750,32470,37190,41200,43850,37200,42500,47800,53100,57350,61600,65850,70100
Orange County,33450,38200,43000,47750,51600,55400,59250,63050,20100,22950,25800,28650,32470,37190,41910,46630,53500,61150,68800,76400,82550,88650,94750,100850
Pamlico County,23800,27200,30600,33950,36700,39400,42100,44850,14250,18310,23030,27750,32470,37190,41910,44850,38050,43450,48900,54300,58650,63000,67350,71700
Pasquotank County,25250,28850,32450,36050,38950,41850,44750,47600,15200,18310,23030,27750,32470,37190,41910,46630,40400,46200,51950,57700,62350,66950,71550,76200
Pender County,27450,31400,35300,39200,42350,45500,48650,51750,16450,18800,23030,27750,32470,37190,41910,46630,43900,50200,56450,62700,67750,72750,77750,82800
Perquimans County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Person County,24850,28400,31950,35450,38300,41150,44000,46800,14900,18310,23030,27750,32470,37190,41910,46630,39700,45400,51050,56700,61250,65800,70350,74850
Pitt County,24850,28400,31950,35450,38300,41150,44000,46800,14900,18310,23030,27750,32470,37190,41910,46630,39700,45400,51050,56700,61250,65800,70350,74850
Polk County,23450,26800,30150,33450,36150,38850,41500,44200,14050,18310,23030,27750,32470,37190,41500,44200,37450,42800,48150,53500,57800,62100,66350,70650
Randolph County,25550,29200,32850,36500,39450,42350,45300,48200,15350,18310,23030,27750,32470,37190,41910,46630,40900,46750,52600,58400,63100,67750,72450,77100
Richmond County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Robeson County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Rockingham County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Rowan County,24400,27900,31400,34850,37650,40450,43250,46050,14650,18310,23030,27750,32470,37190,41910,46050,39050,44600,50200,55750,60250,64700,69150,73600
Rutherford County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Sampson County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Scotland County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Stanly County,24350,27800,31300,34750,37550,40350,43100,45900,14600,18310,23030,27750,32470,37190,41910,45900,38950,44500,50050,55600,60050,64500,68950,73400
Stokes County,26950,30800,34650,38500,41600,44700,47750,50850,16200,18500,23030,27750,32470,37190,41910,46630,43150,49300,55450,61600,66550,71500,76400,81350
Surry County,24450,27950,31450,34900,37700,40500,43300,46100,14700,18310,23030,27750,32470,37190,41910,46100,39100,44650,50250,55800,60300,64750,69200,73700
Swain County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Transylvania County,23150,26450,29750,33050,35700,38350,41000,43650,13900,18310,23030,27750,32470,37190,41000,43650,37050,42350,47650,52900,57150,61400,65600,69850
Tyrrell County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Union County,33000,37700,42400,47100,50900,54650,58450,62200,19800,22600,25450,28250,32470,37190,41910,46630,52750,60300,67850,75350,81400,87450,93450,99500
Vance County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Wake County,37450,42800,48150,53500,57800,62100,66350,70650,22500,25700,28900,32100,34700,37250,41910,46630,59950,68500,77050,85600,92450,99300,106150,113000
Warren County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Washington County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Watauga County,27950,31950,35950,39900,43100,46300,49500,52700,16800,19200,23030,27750,32470,37190,41910,46630,44700,51100,57500,63850,69000,74100,79200,84300
Wayne County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Wilkes County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
Wilson County,25100,28650,32250,35800,38700,41550,44400,47300,15050,18310,23030,27750,32470,37190,41910,46630,40100,45800,51550,57250,61850,66450,71000,75600
Yadkin County,26950,30800,34650,38500,41600,44700,47750,50850,16200,18500,23030,27750,32470,37190,41910,46630,43150,49300,55450,61600,66550,71500,76400,81350
Yancey County,22900,26200,29450,32700,35350,37950,40550,43200,13750,18310,23030,27750,32470,37190,40550,43200,36650,41850,47100,52300,56500,60700,64900,69050
