County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Chariton County,23100,26400,29700,32950,35600,38250,40900,43500,13850,18310,23030,27750,32470,37190,40900,43500,36900,42200,47450,52700,56950,61150,65350,69600
Christian County,24900,28450,32000,35550,38400,41250,44100,46950,14950,18310,23030,27750,32470,37190,41910,46630,39850,45550,51250,56900,61500,66050,70600,75150
Clark County,23800,27200,30600,34000,36750,39450,42200,44900,14300,18310,23030,27750,32470,37190,41910,44900,38100,43550,49000,54400,58800,63150,67500,71850
Clay County,33900,38750,43600,48400,52300,56150,60050,63900,20350,23250,26150,29050,32470,37190,41910,46630,54250,62000,69750,77450,83650,89850,96050,102250
Clinton County,33900,38750,43600,48400,52300,56150,60050,63900,20350,23250,26150,29050,32470,37190,41910,46630,54250,62000,69750,77450,83650,89850,96050,102250
Cole County,28950,33100,37250,41350,44700,48000,51300,54600,17400,19850,23030,27750,32470,37190,41910,46630,46350,52950,59550,66150,71450,76750,82050,87350
Cooper County,25450,29050,32700,36300,39250,42150,45050,47950,15300,18310,23030,27750,32470,37190,41910,46630,40700,46500,52300,58100,62750,67400,72050,76700
Crawford County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Sullivan part,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
Dade County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Dallas County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Daviess County,23650,27000,30400,33750,36450,39150,41850,44550,14200,18310,23030,27750,32470,37190,41850,44550,37800,43200,48600,54000,58350,62650,67000,71300
DeKalb County,25550,29200,32850,36500,39450,42350,45300,48200,15350,18310,23030,27750,32470,37190,41910,46630,40900,46750,52600,58400,63100,67750,72450,77100
Dent County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Douglas County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Dunklin County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Franklin County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
Gasconade County,25950,29650,33350,37050,40050,43000,45950,48950,15600,18310,23030,27750,32470,37190,41910,46630,41550,47450,53400,59300,64050,68800,73550,78300
Gentry County,22600,25800,29050,32250,34850,37450,40000,42600,13590,18310,23030,27750,32470,37190,40000,42600,36150,41300,46450,51600,55750,59900,64000,68150
Greene County,24900,28450,32000,35550,38400,41250,44100,46950,14950,18310,23030,27750,32470,37190,41910,46630,39850,45550,51250,56900,61500,66050,70600,75150
Grundy County,24900,28450,32000,35550,38400,41250,44100,46950,14950,18310,23030,27750,32470,37190,41910,46630,39850,45550,51250,56900,61500,66050,70600,75150
Harrison County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Henry County,22950,26200,29500,32750,35400,38000,40650,43250,13800,18310,23030,27750,32470,37190,40650,43250,36700,41950,47200,52400,56600,60800,65000,69200
Hickory County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Holt County,23200,26500,29800,33100,35750,38400,41050,43700,13900,18310,23030,27750,32470,37190,41050,43700,37100,42400,47700,52950,57200,61450,65700,69900
Howard County,25150,28750,32350,35900,38800,41650,44550,47400,15100,18310,23030,27750,32470,37190,41910,46630,40250,46000,51750,57450,62050,66650,71250,75850
Howell County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Iron County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Jackson County,33900,38750,43600,48400,52300,56150,60050,63900,20350,23250,26150,29050,32470,37190,41910,46630,54250,62000,69750,77450,83650,89850,96050,102250
Jasper County,22750,26000,29250,32500,35100,37700,40300,42900,13650,18310,23030,27750,32470,37190,40300,42900,36400,41600,46800,52000,56200,60350,64500,68650
Jefferson County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
Johnson County,26950,30800,34650,38500,41600,44700,47750,50850,16200,18500,23030,27750,32470,37190,41910,46630,43150,49300,55450,61600,66550,71500,76400,81350
Knox County,22150,25300,28450,31600,34150,36700,39200,41750,13590,18310,23030,27750,32470,36700,39200,41750,35400,40450,45500,50550,54600,58650,62700,66750
Laclede County,22250,25400,28600,31750,34300,36850,39400,41950,13590,18310,23030,27750,32470,36850,39400,41950,35600,40650,45750,50800,54900,58950,63000,67100
Lafayette County,33900,38750,43600,48400,52300,56150,60050,63900,20350,23250,26150,29050,32470,37190,41910,46630,54250,62000,69750,77450,83650,89850,96050,102250
Lawrence County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Lewis County,22250,25400,28600,31750,34300,36850,39400,41950,13590,18310,23030,27750,32470,36850,39400,41950,35600,40650,45750,50800,54900,58950,63000,67100
Lincoln County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
Linn County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Livingston County,23550,26900,30250,33600,36300,39000,41700,44400,14150,18310,23030,27750,32470,37190,41700,44400,37650,43000,48400,53750,58050,62350,66650,70950
McDonald County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Macon County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Madison County,22200,25350,28500,31650,34200,36750,39250,41800,13590,18310,23030,27750,32470,36750,39250,41800,35500,40550,45600,50650,54750,58800,62850,66900
Maries County,23450,26800,30150,33450,36150,38850,41500,44200,14050,18310,23030,27750,32470,37190,41500,44200,37450,42800,48150,53500,57800,62100,66350,70650
Marion County,24050,27500,30950,34350,37100,39850,42600,45350,14450,18310,23030,27750,32470,37190,41910,45350,38450,43950,49450,54900,59300,63700,68100,72500
Mercer County,23100,26400,29700,32950,35600,38250,40900,43500,13850,18310,23030,27750,32470,37190,40900,43500,36900,42200,47450,52700,56950,61150,65350,69600
Miller County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Mississippi County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Moniteau County,26300,30050,33800,37550,40600,43600,46600,49600,15800,18310,23030,27750,32470,37190,41910,46630,42100,48100,54100,60100,64950,69750,74550,79350
Monroe County,22300,25500,28700,31850,34400,36950,39500,42050,13590,18310,23030,27750,32470,36950,39500,42050,35700,40800,45900,50950,55050,59150,63200,67300
Montgomery County,22250,25400,28600,31750,34300,36850,39400,41950,13590,18310,23030,27750,32470,36850,39400,41950,35600,40650,45750,50800,54900,58950,63000,67100
Morgan County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
New Madrid County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Newton County,22750,26000,29250,32500,35100,37700,40300,42900,13650,18310,23030,27750,32470,37190,40300,42900,36400,41600,46800,52000,56200,60350,64500,68650
Nodaway County,24400,27850,31350,34800,37600,40400,43200,45950,14650,18310,23030,27750,32470,37190,41910,45950,39000,44600,50150,55700,60200,64650,69100,73550
Oregon County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Osage County,28950,33100,37250,41350,44700,48000,51300,54600,17400,19850,23030,27750,32470,37190,41910,46630,46350,52950,59550,66150,71450,76750,82050,87350
Ozark County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Pemiscot County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Perry County,26150,29850,33600,37300,40300,43300,46300,49250,15700,18310,23030,27750,32470,37190,41910,46630,41800,47800,53750,59700,64500,69300,74050,78850
Pettis County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Phelps County,24150,27600,31050,34450,37250,40000,42750,45500,14500,18310,23030,27750,32470,37190,41910,45500,38600,44100,49600,55100,59550,63950,68350,72750
Pike County,23000,26250,29550,32800,35450,38050,40700,43300,13800,18310,23030,27750,32470,37190,40700,43300,36750,42000,47250,52500,56700,60900,65100,69300
Platte County,33900,38750,43600,48400,52300,56150,60050,63900,20350,23250,26150,29050,32470,37190,41910,46630,54250,62000,69750,77450,83650,89850,96050,102250
Polk County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Pulaski County,25150,28750,32350,35900,38800,41650,44550,47400,15100,18310,23030,27750,32470,37190,41910,46630,40250,46000,51750,57450,62050,66650,71250,75850
Putnam County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Ralls County,26300,30050,33800,37550,40600,43600,46600,49600,15800,18310,23030,27750,32470,37190,41910,46630,42100,48100,54100,60100,64950,69750,74550,79350
Randolph County,23600,27000,30350,33700,36400,39100,41800,44500,14150,18310,23030,27750,32470,37190,41800,44500,37750,43150,48550,53900,58250,62550,66850,71150
Ray County,33900,38750,43600,48400,52300,56150,60050,63900,20350,23250,26150,29050,32470,37190,41910,46630,54250,62000,69750,77450,83650,89850,96050,102250
Reynolds County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Ripley County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
St. Charles County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
St. Clair County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Ste. Genevieve County,25800,29450,33150,36800,39750,42700,45650,48600,15500,18310,23030,27750,32470,37190,41910,46630,41250,47150,53050,58900,63650,68350,73050,77750
St. Francois County,22250,25400,28600,31750,34300,36850,39400,41950,13590,18310,23030,27750,32470,36850,39400,41950,35600,40650,45750,50800,54900,58950,63000,67100
St. Louis County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
Saline County,22300,25500,28700,31850,34400,36950,39500,42050,13590,18310,23030,27750,32470,36950,39500,42050,35700,40800,45900,50950,55050,59150,63200,67300
Schuyler County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Scotland County,24300,27800,31250,34700,37500,40300,43050,45850,14600,18310,23030,27750,32470,37190,41910,45850,38850,44400,49950,55500,59950,64400,68850,73300
Scott County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Shannon County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Shelby County,23000,26250,29550,32800,35450,38050,40700,43300,13800,18310,23030,27750,32470,37190,40700,43300,36750,42000,47250,52500,56700,60900,65100,69300
Stoddard County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Stone County,22250,25400,28600,31750,34300,36850,39400,41950,13590,18310,23030,27750,32470,36850,39400,41950,35600,40650,45750,50800,54900,58950,63000,67100
Sullivan County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Taney County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Texas County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Vernon County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Warren County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
Washington County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Wayne County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
Webster County,24900,28450,32000,35550,38400,41250,44100,46950,14950,18310,23030,27750,32470,37190,41910,46630,39850,45550,51250,56900,61500,66050,70600,75150
Worth County,23850,27250,30650,34050,36800,39500,42250,44950,14350,18310,23030,27750,32470,37190,41910,44950,38150,43600,49050,54450,58850,63200,67550,71900
Wright County,22050,25200,28350,31450,34000,36500,39000,41550,13590,18310,23030,27750,32470,36500,39000,41550,35250,40250,45300,50300,54350,58350,62400,66400
St. Louis city County,33250,38000,42750,47450,51250,55050,58850,62650,19950,22800,25650,28450,32470,37190,41910,46630,53150,60750,68350,75900,82000,88050,94150,100200
