fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state_code,County_Name,pop2017,state,metro
510,583,767,1011,1079,17,Wabash County,11570,IL,0
488,602,735,1044,1056,17,Warren County,17430,IL,0
604,608,800,989,1126,17,Washington County,14260,IL,0
503,559,735,916,997,17,Wayne County,16570,IL,0
488,609,735,993,997,17,White County,14185,IL,0
524,599,788,974,1069,17,Whiteside County,56825,IL,0
1059,1161,1340,1697,2018,17,Will County,687725,IL,1
631,635,836,1097,1353,17,Williamson County,67475,IL,1
555,635,836,1140,1214,17,Winnebago County,287510,IL,1
592,641,815,1059,1106,17,Woodford County,38940,IL,1
