County_Name,il50_p1,il50_p2,il50_p3,il50_p4,il50_p5,il50_p6,il50_p7,il50_p8,il30_p1,il30_p2,il30_p3,il30_p4,il30_p5,il30_p6,il30_p7,il30_p8,il80_p1,il80_p2,il80_p3,il80_p4,il80_p5,il80_p6,il80_p7,il80_p8
Dickinson County,25250,28850,32450,36050,38950,41850,44750,47600,15200,18310,23030,27750,32470,37190,41910,46630,40400,46200,51950,57700,62350,66950,71550,76200
Eaton County,31000,35400,39850,44250,47800,51350,54900,58450,18600,21250,23900,27750,32470,37190,41910,46630,49600,56650,63750,70800,76500,82150,87800,93500
Emmet County,27550,31450,35400,39300,42450,45600,48750,51900,16550,18900,23030,27750,32470,37190,41910,46630,44050,50350,56650,62900,67950,73000,78000,83050
Genesee County,25100,28650,32250,35800,38700,41550,44400,47300,15050,18310,23030,27750,32470,37190,41910,46630,40150,45850,51600,57300,61900,66500,71100,75650
Gladwin County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Gogebic County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Grand Traverse County,31000,35400,39850,44250,47800,51350,54900,58450,18600,21250,23900,27750,32470,37190,41910,46630,49600,56650,63750,70800,76500,82150,87800,93500
Gratiot County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Hillsdale County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Houghton County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Huron County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Ingham County,31000,35400,39850,44250,47800,51350,54900,58450,18600,21250,23900,27750,32470,37190,41910,46630,49600,56650,63750,70800,76500,82150,87800,93500
Ionia County,25600,29250,32900,36550,39500,42400,45350,48250,15400,18310,23030,27750,32470,37190,41910,46630,40950,46800,52650,58500,63200,67900,72550,77250
Iosco County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Iron County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Isabella County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Jackson County,25400,29000,32650,36250,39150,42050,44950,47850,15250,18310,23030,27750,32470,37190,41910,46630,40600,46400,52200,58000,62650,67300,71950,76600
Kalamazoo County,30350,34650,39000,43300,46800,50250,53700,57200,18200,20800,23400,27750,32470,37190,41910,46630,48500,55400,62350,69250,74800,80350,85900,91450
Kalkaska County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Kent County,31350,35800,40300,44750,48350,51950,55500,59100,18800,21500,24200,27750,32470,37190,41910,46630,50150,57300,64450,71600,77350,83100,88800,94550
Keweenaw County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Lake County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Lapeer County,31350,35800,40300,44750,48350,51950,55500,59100,18800,21500,24200,27750,32470,37190,41910,46630,50150,57300,64450,71600,77350,83100,88800,94550
Leelanau County,30900,35300,39700,44100,47650,51200,54700,58250,18550,21200,23850,27750,32470,37190,41910,46630,49400,56450,63500,70550,76200,81850,87500,93150
Lenawee County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Livingston County,39100,44650,50250,55800,60300,64750,69200,73700,23450,26800,30150,33500,36200,38900,41910,46630,62550,71450,80400,89300,96450,103600,110750,117900
Luce County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Mackinac County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Macomb County,31350,35800,40300,44750,48350,51950,55500,59100,18800,21500,24200,27750,32470,37190,41910,46630,50150,57300,64450,71600,77350,83100,88800,94550
Manistee County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Marquette County,27050,30900,34750,38600,41700,44800,47900,51000,16250,18550,23030,27750,32470,37190,41910,46630,43250,49400,55600,61750,66700,71650,76600,81550
Mason County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Mecosta County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Menominee County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Midland County,29950,34200,38500,42750,46200,49600,53050,56450,18000,20550,23100,27750,32470,37190,41910,46630,47900,54750,61600,68400,73900,79350,84850,90300
Missaukee County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Monroe County,30050,34350,38650,42900,46350,49800,53200,56650,18050,20600,23200,27750,32470,37190,41910,46630,48100,54950,61800,68650,74150,79650,85150,90650
Montcalm County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Montmorency County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Muskegon County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Newaygo County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Oakland County,31350,35800,40300,44750,48350,51950,55500,59100,18800,21500,24200,27750,32470,37190,41910,46630,50150,57300,64450,71600,77350,83100,88800,94550
Oceana County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Ogemaw County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Ontonagon County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Osceola County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Oscoda County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Otsego County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Ottawa County,32950,37650,42350,47050,50850,54600,58350,62150,19800,22600,25450,28250,32470,37190,41910,46630,52750,60250,67800,75300,81350,87350,93400,99400
Presque Isle County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Roscommon County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Saginaw County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
St. Clair County,31350,35800,40300,44750,48350,51950,55500,59100,18800,21500,24200,27750,32470,37190,41910,46630,50150,57300,64450,71600,77350,83100,88800,94550
St. Joseph County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Sanilac County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Schoolcraft County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Shiawassee County,26400,30200,33950,37700,40750,43750,46750,49800,15850,18310,23030,27750,32470,37190,41910,46630,42250,48250,54300,60300,65150,69950,74800,79600
Tuscola County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
Van Buren County,28200,32200,36250,40250,43500,46700,49950,53150,16950,19350,23030,27750,32470,37190,41910,46630,45100,51550,58000,64400,69600,74750,79900,85050
Washtenaw County,41250,47150,53050,58900,63650,68350,73050,77750,24750,28300,31850,35350,38200,41050,43850,46700,62600,71550,80500,89400,96600,103750,110900,118050
Wayne County,31350,35800,40300,44750,48350,51950,55500,59100,18800,21500,24200,27750,32470,37190,41910,46630,50150,57300,64450,71600,77350,83100,88800,94550
Wexford County,25050,28600,32200,35750,38650,41500,44350,47200,15050,18310,23030,27750,32470,37190,41910,46630,40050,45800,51500,57200,61800,66400,70950,75550
